Random,EGreedy 0.0,EGreedy 0.1,EGreedy 0.2,Softmax 1,Softmax 0.1,Arm 4 mean
0.3197896301,-0.193511766,-0.0563275684,0.1321041446,-0.1883317047,-0.2231272466,0.3
0.3200543467,-0.1935152936,-0.051210068,0.1327202101,-0.1884327847,-0.2239978191,0.3
0.3203024428,-0.1934972385,-0.0475845742,0.1346149838,-0.186732698,-0.2240885834,0.3
0.3200677229,-0.1934152354,-0.0474903092,0.1363418153,-0.1855506984,-0.2250651952,0.3
0.319078864,-0.1935005726,-0.0412782991,0.1408391484,-0.184554517,-0.2253788788,0.3
0.318850147,-0.193681995,-0.0399093519,0.1440260926,-0.1835336225,-0.2256083973,0.3
0.3185664199,-0.1936091122,-0.0360919996,0.1458312458,-0.182002892,-0.2257871114,0.3
0.3181894731,-0.1935689486,-0.0365017055,0.1466882803,-0.1792232457,-0.2258074752,0.3
0.3174752871,-0.1937076876,-0.0317143959,0.1461941892,-0.1791960735,-0.2267563598,0.3
0.3174424507,-0.1936277209,-0.029151413,0.1473299432,-0.1768019533,-0.2265868185,0.3
0.3175686624,-0.1936841549,-0.0333716995,0.1484519555,-0.1761718699,-0.2253557958,0.3
0.3169155772,-0.1937937839,-0.0320883089,0.1498393788,-0.1751041434,-0.2258271174,0.3
0.3175303452,-0.1937274548,-0.0312615692,0.1529432003,-0.1689832409,-0.2263396159,0.3
0.3175660936,-0.1936699404,-0.0290425672,0.1535612207,-0.1682378467,-0.2266725003,0.3
0.3174300904,-0.193642568,-0.0299885905,0.1553052513,-0.1680018894,-0.2279087098,0.3
0.3184658798,-0.1936845739,-0.0278023939,0.1567470162,-0.1658726456,-0.2279883382,0.3
0.317679096,-0.1936280584,-0.026215575,0.1567918339,-0.1633334712,-0.227981264,0.3
0.3189674876,-0.1934992846,-0.0266458101,0.1573054448,-0.1632659576,-0.2279459256,0.3
0.3190966917,-0.193435064,-0.0205881954,0.1580169399,-0.1606883045,-0.2278318974,0.3
0.3183101287,-0.1935205797,-0.0213594772,0.1603178541,-0.1609180553,-0.2288775182,0.3
0.317928835,-0.1935018468,-0.0196910332,0.1619956113,-0.1573031361,-0.229020941,0.3
0.3172865762,-0.1935846175,-0.0157685282,0.1631218519,-0.1587045225,-0.22906205,0.3
0.3160792269,-0.1936007724,-0.0064708992,0.1653686803,-0.1589629095,-0.2290544816,0.3
0.3161093044,-0.1935851162,-0.0024522709,0.1684379423,-0.1604599508,-0.2296253331,0.3
0.3148335363,-0.1935919165,0.0012286541,0.1693160586,-0.1557045384,-0.2296341392,0.3
0.3147981436,-0.1936677832,0.0010947047,0.1684686003,-0.1543836938,-0.229659497,0.3
0.3153429486,-0.193687457,0.0039611796,0.1692220719,-0.1533650319,-0.2303899994,0.3
0.3155189752,-0.1938518469,0.0052394802,0.1706512655,-0.1541345647,-0.2297443771,0.3
0.3138863317,-0.1938797447,0.0070381152,0.1707718165,-0.152643199,-0.2298573691,0.3
0.3141677357,-0.193912027,0.0115071987,0.1722898663,-0.1505911285,-0.2298713621,0.3
0.3138264713,-0.193924987,0.0135480099,0.1746522463,-0.1491442177,-0.2301136495,0.3
0.3148034875,-0.193839464,0.0155741982,0.1754263581,-0.1481037992,-0.2302383672,0.3
0.3145409259,-0.1937711768,0.0181217371,0.1782044561,-0.1486739307,-0.2302283627,0.3
0.314607625,-0.1938281904,0.02066559,0.1761237977,-0.1456552755,-0.2299408187,0.3
0.3141700525,-0.1938355154,0.0211796454,0.176853556,-0.1467556723,-0.2312425866,0.3
0.3142725687,-0.1938807867,0.0247556738,0.180465456,-0.142952465,-0.2315292349,0.3
0.3142019503,-0.194006907,0.0299489093,0.1823042357,-0.1442645893,-0.2311483071,0.3
0.3133115526,-0.1939715923,0.0335143987,0.1845732205,-0.1417442138,-0.2308632707,0.3
0.3128262996,-0.1938606218,0.0349795369,0.1853795925,-0.1372321137,-0.2319174191,0.3
0.3127901887,-0.1938480719,0.0362498094,0.1882672249,-0.1362089143,-0.2315403817,0.3
0.31318172,-0.1938609736,0.0427470518,0.1887541672,-0.1340428592,-0.2322736498,0.3
0.3125278209,-0.1938189285,0.041911986,0.1912175564,-0.1338866559,-0.2323614701,0.3
0.3117831414,-0.193850719,0.0434335609,0.1917790712,-0.1340353269,-0.2324321666,0.3
0.3121559004,-0.19394205,0.0440329393,0.1927571778,-0.1319366688,-0.2324737128,0.3
0.3119344525,-0.1939346071,0.043564305,0.1946330038,-0.1335150582,-0.2325336943,0.3
0.3122200358,-0.1939600927,0.0449608365,0.1959336962,-0.1338090548,-0.2325667105,0.3
0.3127590337,-0.1940356481,0.0445387783,0.1987589596,-0.1334185897,-0.2323247995,0.3
0.312548882,-0.1940835919,0.044541082,0.1992280677,-0.1324139599,-0.2322647852,0.3
0.3130792424,-0.1940572205,0.0461680358,0.1994384578,-0.1297266603,-0.2323644513,0.3
0.3129861853,-0.1940561505,0.0496033229,0.1995541921,-0.1283869404,-0.2323205347,0.3
0.3130185347,-0.1940180799,0.0520364987,0.2000900077,-0.1285269067,-0.2327192655,0.3
0.3137268199,-0.1939184702,0.0546461423,0.2001258034,-0.1258637187,-0.2327801386,0.3
0.3135690209,-0.1939302052,0.0587073972,0.201156321,-0.1224425436,-0.2323528841,0.3
0.3131147653,-0.1939453826,0.0601416816,0.2025861346,-0.121966118,-0.2320409202,0.3
0.3134013615,-0.1940641907,0.0632905514,0.2039049821,-0.1185634012,-0.2325617224,0.3
0.3138727237,-0.1941413529,0.0652563738,0.2037462818,-0.1165478146,-0.2325351079,0.3
0.3137385779,-0.1941951815,0.0648250943,0.2031180688,-0.1170002113,-0.2319705881,0.3
0.3139762254,-0.1942177254,0.0660146968,0.2013899574,-0.1145787461,-0.2317567397,0.3
0.3131392428,-0.1941975414,0.0672109098,0.2026563698,-0.1106630035,-0.23227759,0.3
0.3132476641,-0.1942224884,0.0692463424,0.2027094212,-0.107225531,-0.2325538763,0.3
0.3133495442,-0.1941902335,0.0725290882,0.2048190349,-0.1047903497,-0.2327121159,0.3
0.3122216734,-0.1941721414,0.0701836398,0.2047750312,-0.1034400808,-0.2322834223,0.3
0.3129097367,-0.1940987369,0.070808305,0.2053095057,-0.1027717832,-0.2329380322,0.3
0.3127534298,-0.1941018747,0.0719070358,0.204968143,-0.1025314431,-0.2332268074,0.3
0.3123680791,-0.1941578155,0.0729367762,0.2058495675,-0.1006011346,-0.233243938,0.3
0.3122694478,-0.1942240468,0.0702248272,0.2072987803,-0.0994945686,-0.2333021187,0.3
0.3130920423,-0.1942716144,0.071284859,0.2100052304,-0.0976761748,-0.2332785351,0.3
0.3133440154,-0.1943813913,0.071716282,0.2103145787,-0.0962489272,-0.2331315029,0.3
0.3128532514,-0.1943532207,0.0748698052,0.2107236351,-0.0949230028,-0.2331297486,0.3
0.3133092385,-0.1943961969,0.0788182662,0.2114825897,-0.0939246269,-0.2330939928,0.3
0.3133486975,-0.1944101997,0.0811358514,0.2120529343,-0.0930351341,-0.2337545333,0.3
0.3133108111,-0.1943661062,0.0808016804,0.2137175431,-0.0904707397,-0.2337461789,0.3
0.312955875,-0.1943568961,0.0785881583,0.2117526919,-0.0878961036,-0.2324784912,0.3
0.3127066101,-0.1943174361,0.0759350012,0.2136140856,-0.0866505078,-0.2341214304,0.3
0.3118079991,-0.1942771654,0.0784127708,0.2150541596,-0.0864006484,-0.2341135049,0.3
0.3112191915,-0.1942696172,0.0797553811,0.215505695,-0.0865065967,-0.2341974181,0.3
0.3122232498,-0.1942213206,0.0785008233,0.2151032531,-0.0850540283,-0.234224204,0.3
0.3124767581,-0.1942012147,0.0824260919,0.2158937371,-0.0847482484,-0.2344027711,0.3
0.3122671465,-0.1941886071,0.0818562926,0.2163096215,-0.0848530843,-0.2345020647,0.3
0.3130937106,-0.194172999,0.0817101471,0.2191484396,-0.0840174882,-0.2345332133,0.3
0.31325469,-0.1942216418,0.0793244935,0.2204621695,-0.0817768842,-0.2345959967,0.3
0.3127243577,-0.1942718512,0.0806983863,0.2212080161,-0.0812928337,-0.2345040557,0.3
0.3117356827,-0.1942270768,0.0815579997,0.2190241577,-0.0801111456,-0.2345569428,0.3
0.3122951989,-0.1942433716,0.0825525664,0.2198978877,-0.0784101766,-0.2347611242,0.3
0.3118527785,-0.1942849793,0.084794067,0.2197107057,-0.0782371449,-0.2348200634,0.3
0.3114537795,-0.1943265162,0.085018,0.2195891246,-0.0752465145,-0.2348166191,0.3
0.3118314065,-0.1943448098,0.0876021935,0.2199270535,-0.0745181478,-0.2348175654,0.3
0.3115397029,-0.1944104056,0.0865621065,0.2206500738,-0.0744039702,-0.2348741208,0.3
0.3118821893,-0.1944317012,0.0920883464,0.2216238941,-0.074536518,-0.2349233082,0.3
0.3122474371,-0.1945098922,0.0921508993,0.2223434481,-0.0729656043,-0.2349120147,0.3
0.3124979851,-0.1944459822,0.0931704937,0.223410748,-0.0735306636,-0.2349025405,0.3
0.3134917223,-0.1944238254,0.0951407717,0.2226893277,-0.0729090318,-0.2349129823,0.3
0.312718396,-0.1943765538,0.0978683014,0.2233161242,-0.0724176583,-0.2349186863,0.3
0.3122936645,-0.1943687205,0.0972822092,0.2250262787,-0.070675144,-0.234859024,0.3
0.3125904203,-0.1943391568,0.0978941471,0.227658358,-0.0695353166,-0.2347751032,0.3
0.3127461396,-0.1943445937,0.0982304335,0.2284174992,-0.0679836188,-0.2347579824,0.3
0.3123377287,-0.1943451155,0.0988544909,0.228755735,-0.0687743872,-0.2348409302,0.3
0.3115580947,-0.1943419727,0.1003714827,0.2289840254,-0.0662958898,-0.2348592008,0.3
0.3110598873,-0.1943640484,0.1054541883,0.2289024165,-0.0660611918,-0.2346975211,0.3
0.3120337949,-0.1943824467,0.1060931769,0.2303232681,-0.0665609422,-0.234942466,0.3
0.3114034144,-0.1944147475,0.1069713323,0.2296512,-0.0671365348,-0.2349572593,0.3
0.3117883683,-0.1944128833,0.1079757168,0.230866884,-0.0637317569,-0.2367142317,0.3
0.3118252933,-0.1944588762,0.1079701342,0.2306008285,-0.0626665981,-0.236745501,0.3
0.3121825645,-0.1944447806,0.1072808662,0.231385683,-0.0626188333,-0.2367306115,0.3
0.3121558628,-0.1944092238,0.1075683757,0.2324091792,-0.0624743469,-0.2366946173,0.3
0.3118822214,-0.1944654487,0.1096481749,0.2322593948,-0.0617777162,-0.2367030121,0.3
0.3123726768,-0.1944874547,0.1104321358,0.2329622602,-0.0614422174,-0.2367116588,0.3
0.311921404,-0.194397059,0.109231312,0.2329743334,-0.0607207847,-0.2364190917,0.3
0.3129367174,-0.1943857016,0.1130105745,0.2341655275,-0.0612271859,-0.2363808543,0.3
0.3130710141,-0.1944505295,0.115114309,0.2344495046,-0.0616797152,-0.2363610278,0.3
0.3127774541,-0.1945088819,0.1149949668,0.2328450033,-0.0605512573,-0.2354583682,0.3
0.3120692416,-0.194548409,0.1142557833,0.2347408372,-0.0607707025,-0.2357559554,0.3
0.312182422,-0.1945131058,0.1172012865,0.2365687297,-0.06039406,-0.2359084717,0.3
0.3123244396,-0.1945408213,0.1185821194,0.2365838823,-0.0599167408,-0.2358691557,0.3
0.3128761629,-0.194597135,0.119832679,0.2358002649,-0.0585523959,-0.2362546767,0.3
0.3130423216,-0.1946130095,0.1228140037,0.237218014,-0.0580293199,-0.2364449792,0.3
0.3132206486,-0.1946183801,0.1234924544,0.2390438346,-0.0569344321,-0.2363468974,0.3
0.3125461032,-0.194517347,0.1271429085,0.2403106418,-0.0568726453,-0.2363868712,0.3
0.312618961,-0.1945171092,0.1277109516,0.2406075479,-0.057221655,-0.2364619863,0.3
0.312139795,-0.1945301718,0.1282646943,0.2420327512,-0.0561310897,-0.236207152,0.3
0.312304378,-0.1945263115,0.1301208421,0.2435787206,-0.055776443,-0.2369341579,0.3
0.3116809098,-0.1945159711,0.1310264998,0.2450307855,-0.0558628627,-0.236936317,0.3
0.3118747219,-0.1944909564,0.1309339369,0.2446801364,-0.0548973029,-0.2363693562,0.3
0.3118171275,-0.1945083587,0.1315354668,0.2447090633,-0.0534794919,-0.2362538207,0.3
0.3116084375,-0.1944580356,0.131444407,0.2467113509,-0.0522223382,-0.2369480105,0.3
0.3112966576,-0.1944356256,0.1312898363,0.2473097382,-0.0513500912,-0.2368743776,0.3
0.3112324214,-0.1943995214,0.1314583108,0.2479689073,-0.0521576714,-0.2371064158,0.3
0.3116284518,-0.1944716919,0.1313610271,0.2488832321,-0.0513190512,-0.2375648484,0.3
0.3111698941,-0.1945241533,0.1309384369,0.2484390324,-0.0486530236,-0.2379432555,0.3
0.3112218612,-0.1945657295,0.1326019425,0.2506046889,-0.0472158097,-0.2379311676,0.3
0.3108551984,-0.1945436969,0.1357420852,0.2511992662,-0.0458827682,-0.2379409144,0.3
0.3110190495,-0.1945709664,0.1356880532,0.2509428721,-0.0449127703,-0.2397567161,0.3
0.3106001864,-0.1945328114,0.1381642178,0.2523996437,-0.043587244,-0.2407392793,0.3
0.3105724576,-0.1945485183,0.1381402013,0.2537149533,-0.0434880728,-0.2408794793,0.3
0.3107334538,-0.1945439191,0.1381212791,0.2536344691,-0.0430385766,-0.2408841772,0.3
0.3113211059,-0.1945646536,0.13913867,0.2537515149,-0.0413827643,-0.2408883035,0.3
0.3114815733,-0.194619929,0.1400610643,0.2549043389,-0.0400967278,-0.2408630271,0.3
0.3117781952,-0.1946663699,0.1415637993,0.2550581163,-0.0379219821,-0.2408448363,0.3
0.3113127395,-0.1946818142,0.1400941864,0.2549858061,-0.0367605106,-0.2408504925,0.3
0.3111086164,-0.1947267384,0.141196221,0.255316991,-0.0346290033,-0.2408893029,0.3
0.311021425,-0.1947296959,0.1421736922,0.2558823239,-0.032740637,-0.240875499,0.3
0.3109118989,-0.1947972826,0.1437050196,0.256537013,-0.0337908587,-0.240867813,0.3
0.3111205828,-0.1948030621,0.1423766396,0.2563780378,-0.0311463605,-0.2408702979,0.3
0.3112801503,-0.1948044543,0.1435214228,0.2564483452,-0.0288610037,-0.2401280248,0.3
0.3112951651,-0.19476303,0.1428728051,0.2577776959,-0.0283213426,-0.2404870829,0.3
0.3111973211,-0.1947708378,0.1416586291,0.256421455,-0.0270360625,-0.2404955966,0.3
0.3111922981,-0.1947522429,0.1429939134,0.2572705281,-0.0255219803,-0.2404952844,0.3
0.3112502552,-0.1947755537,0.1447783646,0.2569825786,-0.0254060427,-0.2409425005,0.3
0.3111253451,-0.1947594368,0.1473212787,0.2566074068,-0.0257760711,-0.2409384263,0.3
0.3111216675,-0.1947705155,0.147940989,0.2570895074,-0.0247456661,-0.2409417735,0.3
0.3106549612,-0.1948107454,0.1484639312,0.2575500865,-0.0233903109,-0.2409446518,0.3
0.3102666834,-0.194752562,0.1497407235,0.2573529329,-0.0226691738,-0.2409359449,0.3
0.3100936377,-0.1947382956,0.1509672238,0.2563835114,-0.0220559196,-0.2409216282,0.3
0.3094499488,-0.1947837652,0.1529138778,0.2562559143,-0.0218624167,-0.2409480794,0.3
0.3092369829,-0.1947577348,0.1555844497,0.2575599248,-0.0207509775,-0.2409440015,0.3
0.3089807925,-0.1947102639,0.1564945818,0.2579989102,-0.0192725713,-0.2409335805,0.3
0.3086700892,-0.1946870407,0.1555757355,0.2580707797,-0.0190188803,-0.2409439624,0.3
0.308702371,-0.1946783371,0.1560343845,0.2586050269,-0.0193296572,-0.2409453694,0.3
0.3083362304,-0.1946744089,0.1567576183,0.2589043325,-0.0182967867,-0.2409437034,0.3
0.3079694139,-0.1946774857,0.1574029391,0.2589188578,-0.0168992902,-0.2409405383,0.3
0.3073958402,-0.1946722998,0.1578228966,0.260161811,-0.0170238053,-0.2409338958,0.3
0.3070302072,-0.1946904493,0.160173871,0.2618245041,-0.0171484912,-0.2409338246,0.3
0.3066240704,-0.1946752458,0.1608760641,0.2622908846,-0.0150858119,-0.2408350469,0.3
0.3064387825,-0.1946875162,0.159763657,0.2627202821,-0.0140232757,-0.2408399025,0.3
0.3058080096,-0.194675252,0.1586451752,0.2631658253,-0.0138294329,-0.2408481105,0.3
0.3056746781,-0.1946362478,0.1570466856,0.2633698143,-0.0134726869,-0.2408479048,0.3
0.3059778,-0.1947031537,0.1578644444,0.2639415335,-0.0131947964,-0.2408643764,0.3
0.3057431437,-0.1947615776,0.1587627591,0.263408209,-0.01304883,-0.240857511,0.3
0.306414928,-0.1947283321,0.1573945051,0.2635524771,-0.0126864415,-0.2409648486,0.3
0.3063180543,-0.1947317314,0.1576079267,0.2638459972,-0.0112993993,-0.2409702829,0.3
0.3065543609,-0.1947227956,0.1571913833,0.2635105516,-0.0095145379,-0.2409923175,0.3
0.3058958787,-0.1947152376,0.1583480755,0.2645444317,-0.0081232976,-0.2409921199,0.3
0.3056554725,-0.1947215667,0.1585296271,0.2639810636,-0.0085474128,-0.2409905801,0.3
0.3048057224,-0.1947895126,0.1585751946,0.2642463781,-0.0066714091,-0.2405449614,0.3
0.3046855324,-0.1948015376,0.1593829434,0.2644504635,-0.0064373344,-0.2405416134,0.3
0.3048235493,-0.1947987266,0.1609577983,0.2647734999,-0.0045381835,-0.2405796794,0.3
0.3048682118,-0.1947698784,0.1612414822,0.2670582589,-0.0038847412,-0.2406048151,0.3
0.3054267353,-0.1947205582,0.1618297247,0.2662907311,-0.0026478401,-0.2405828122,0.3
0.3051317123,-0.1947231713,0.1613468694,0.2659372829,-0.0007069625,-0.2405922024,0.3
