Random,EGreedy 0.0,EGreedy 0.1,Egreedy 0.2,Softmax 1,Softmax 0.1,Arm 4 mean
0.292134547,-0.5280521897,-0.1522770128,0.0638600368,-1.0729431694,-0.7927940458,0.3
0.2923139561,-0.5279802376,-0.1495706912,0.064102006,-1.0703504991,-0.7926406019,0.3
0.2920647331,-0.5279985251,-0.1517397726,0.0642377324,-1.0696718475,-0.7909621809,0.3
0.2922712148,-0.5279714228,-0.1488040072,0.0645538046,-1.0708011547,-0.7921424087,0.3
0.2935289414,-0.5279515467,-0.1467142775,0.0660676102,-1.0695474315,-0.7922403585,0.3
0.2934984125,-0.5279917268,-0.1452880657,0.0667006725,-1.0684129825,-0.7925874658,0.3
0.2934059015,-0.527986242,-0.1438104283,0.0672647023,-1.0691147586,-0.7933980748,0.3
0.293441419,-0.5280465022,-0.1425618265,0.0688971166,-1.0675783801,-0.7934701736,0.3
0.2922953978,-0.528100265,-0.137935968,0.0698907005,-1.0669618007,-0.7934310386,0.3
0.292163551,-0.5281571075,-0.1421945719,0.0706901675,-1.0689972209,-0.7934388301,0.3
0.2923110391,-0.5281594727,-0.1408661015,0.0718864746,-1.0685084756,-0.7946280018,0.3
0.2927585871,-0.5282678183,-0.1401286635,0.0732219808,-1.0688527272,-0.7947860817,0.3
0.293262467,-0.5282060336,-0.1380664293,0.0729713902,-1.0649882907,-0.795003022,0.3
0.292109902,-0.528231979,-0.1397656412,0.0739444731,-1.0627289837,-0.7949633666,0.3
0.2919366303,-0.528173742,-0.1387715687,0.0735756313,-1.0633875697,-0.7951002388,0.3
0.2912900435,-0.5282659313,-0.1349431973,0.0755553876,-1.0592048154,-0.7952252763,0.3
0.2905493619,-0.528332016,-0.1320530771,0.0757258503,-1.058585606,-0.7952824478,0.3
0.2913511955,-0.5283953179,-0.1304648162,0.0766401006,-1.0546753378,-0.7957314842,0.3
0.2923798368,-0.528422166,-0.1288276165,0.0786335924,-1.0537213714,-0.7957208721,0.3
0.2934804682,-0.5284968057,-0.1271963549,0.0813802004,-1.0540523942,-0.7957316174,0.3
0.2928549996,-0.5285070927,-0.1303373784,0.0829770018,-1.0504644352,-0.7930787604,0.3
0.2930421376,-0.5285468469,-0.1279460577,0.08454239,-1.0510321206,-0.7942277269,0.3
0.2930294743,-0.5284808671,-0.1249142952,0.0858055548,-1.0497750315,-0.794128262,0.3
0.293041715,-0.5284705213,-0.1246181483,0.0848231152,-1.0511893077,-0.7941427688,0.3
0.2927140039,-0.5285263628,-0.1253835979,0.0882904272,-1.0502800891,-0.7950095917,0.3
0.2920267349,-0.5285837704,-0.1244304271,0.0874633628,-1.0506389638,-0.7953404742,0.3
0.2921008698,-0.5284633785,-0.1227595228,0.0864745283,-1.0489407609,-0.7957007061,0.3
0.2916773446,-0.5286219321,-0.1206398006,0.0861993841,-1.0487299465,-0.7957568381,0.3
0.2917819504,-0.5286254906,-0.1192876159,0.0863637204,-1.0503756819,-0.7957843729,0.3
0.2914322668,-0.5287236646,-0.1204262299,0.0876596539,-1.047794518,-0.795534276,0.3
0.2916570125,-0.5287134631,-0.120759864,0.0872616282,-1.0472822471,-0.796109826,0.3
0.2906351506,-0.5287303797,-0.1209423139,0.0850279963,-1.046578315,-0.7971543192,0.3
0.2902519129,-0.5287761362,-0.1193436055,0.0855920952,-1.0456923448,-0.7971489398,0.3
0.2905044356,-0.5287575511,-0.1188368702,0.085597559,-1.0450268017,-0.7971527816,0.3
0.2900151688,-0.5287339709,-0.1170053831,0.0865958755,-1.0436287113,-0.7971627714,0.3
0.2897731859,-0.5286919102,-0.1150922515,0.0884072998,-1.0430337132,-0.7972652082,0.3
0.2894485593,-0.5287388544,-0.1145849215,0.0903139377,-1.0434904823,-0.7972691559,0.3
0.2900619495,-0.528708133,-0.1118226755,0.0910726726,-1.0437541122,-0.7972947217,0.3
0.2901769979,-0.528698048,-0.1128818048,0.0916830978,-1.0441702554,-0.7973150236,0.3
0.2896657653,-0.5286817477,-0.1095899425,0.0933626107,-1.0429008171,-0.7973360954,0.3
0.2878240477,-0.5287195748,-0.1087286106,0.0941511321,-1.0437403462,-0.7973204798,0.3
0.2869912887,-0.5287293294,-0.1090756303,0.0964058586,-1.0442574049,-0.7972798825,0.3
0.2868618788,-0.5287392665,-0.106727838,0.0979383416,-1.0440898607,-0.7972536778,0.3
0.287032625,-0.5288311119,-0.1066020806,0.0982633589,-1.0433049102,-0.7972876051,0.3
0.2866470169,-0.528936507,-0.1063054223,0.1006244643,-1.0430148107,-0.7972508251,0.3
0.2875246698,-0.5289849339,-0.107727923,0.1009423893,-1.0419486561,-0.7972255242,0.3
0.2869325353,-0.5291066195,-0.1097066024,0.1030154695,-1.0392990023,-0.7972097551,0.3
0.2865652703,-0.5291585135,-0.1077298937,0.1033719547,-1.038936972,-0.7982069413,0.3
0.2866629078,-0.5292041737,-0.1073473078,0.1017206441,-1.0390102913,-0.7981063554,0.3
0.2860530246,-0.5292297153,-0.1021475182,0.0999335169,-1.0374582181,-0.7981368011,0.3
0.2861400209,-0.5292917485,-0.1001856046,0.0998693377,-1.0380177141,-0.7979880089,0.3
0.2859569802,-0.5293930385,-0.0969785122,0.099651825,-1.0383720606,-0.7983668543,0.3
0.2864973969,-0.5294753317,-0.0976954134,0.1010082275,-1.0362403576,-0.7982817333,0.3
0.2866047176,-0.5294527925,-0.0961004324,0.1023556269,-1.0374851378,-0.7982588982,0.3
0.2865987792,-0.5294253461,-0.0937925468,0.1025113618,-1.0380984789,-0.7983084993,0.3
0.2865347224,-0.5294360823,-0.090803726,0.1022860732,-1.0380703203,-0.7979525124,0.3
0.286464107,-0.5295251885,-0.0887060565,0.1023979103,-1.0361148294,-0.7968507219,0.3
0.2871803829,-0.5295990494,-0.0905244768,0.1018291273,-1.0356022872,-0.7970018479,0.3
0.2875563,-0.5296009169,-0.0907859817,0.1025262316,-1.0356157008,-0.7978039156,0.3
0.2877860099,-0.5296973572,-0.0915364888,0.1037352798,-1.032032751,-0.7982384749,0.3
0.2868232218,-0.5297510337,-0.0936001693,0.1048852388,-1.0319643299,-0.7981043859,0.3
0.2877901503,-0.5298110189,-0.0902250267,0.1060259397,-1.0303278586,-0.7980004475,0.3
0.2886003331,-0.5300089534,-0.0908229519,0.1057775687,-1.0302796912,-0.7978004821,0.3
0.2880218893,-0.5300424318,-0.088873499,0.1069689325,-1.030279826,-0.7980159577,0.3
0.2878978981,-0.5300813493,-0.0874052094,0.1065461206,-1.029292979,-0.7981703629,0.3
0.2867864248,-0.5300881845,-0.0870948511,0.1043171019,-1.0259121252,-0.7980421678,0.3
0.2868076079,-0.5300507068,-0.0879751678,0.1052837667,-1.0253679545,-0.7983616565,0.3
0.2865845307,-0.5301310133,-0.0876756642,0.1052033013,-1.0264599492,-0.7988185622,0.3
0.2867786279,-0.530153742,-0.0842793878,0.1046321733,-1.0254583219,-0.79880589,0.3
0.2876901321,-0.530144534,-0.086184787,0.1058168036,-1.0228743667,-0.7988024976,0.3
0.2875905358,-0.5302094772,-0.0827357392,0.1065744204,-1.0216565451,-0.7986042729,0.3
0.2874027464,-0.5303571602,-0.0802397244,0.1066002778,-1.0203588761,-0.7987951959,0.3
0.2875549256,-0.5303194011,-0.0794636003,0.1088651954,-1.0175986914,-0.7988003126,0.3
0.2880993481,-0.5303617793,-0.0787613481,0.1108797386,-1.0175403448,-0.7987738178,0.3
0.2886072894,-0.530413502,-0.0797512175,0.1116974649,-1.0194698,-0.7988792905,0.3
0.2886349504,-0.5304976474,-0.0796221679,0.1128909336,-1.019019956,-0.7989610187,0.3
0.2887234689,-0.5303990849,-0.0779072904,0.1130545598,-1.0187877532,-0.7989364009,0.3
0.2881545599,-0.5304522968,-0.0754738122,0.1133502126,-1.0186433875,-0.7990274613,0.3
0.2884431263,-0.5304796925,-0.0729878853,0.1156449263,-1.0187210631,-0.7989585502,0.3
0.2884363714,-0.530464712,-0.0713004893,0.1168192563,-1.0151932408,-0.7989926222,0.3
0.2882865004,-0.5304571945,-0.0692811264,0.1191256644,-1.0167059468,-0.7990731105,0.3
0.287704648,-0.5304588627,-0.0669268349,0.1188903745,-1.0150871062,-0.7991026154,0.3
0.2880479393,-0.5304789501,-0.063677677,0.1211441502,-1.0124876312,-0.7992653388,0.3
0.2879075521,-0.5304621928,-0.0624525571,0.1209763805,-1.0127943188,-0.7992553721,0.3
0.2878910813,-0.5304824531,-0.0608776613,0.1204893557,-1.0108402869,-0.7993478368,0.3
0.28818597,-0.5305208303,-0.0567829326,0.1212200676,-1.0113677329,-0.7993568492,0.3
0.2892081726,-0.5305737861,-0.0574392346,0.1217143876,-1.0088285207,-0.7994322214,0.3
0.2892859911,-0.5304651256,-0.0562049111,0.1235139895,-1.0058969866,-0.7994527826,0.3
0.2892897449,-0.5305145752,-0.0557505333,0.1218506201,-1.00467569,-0.7994780785,0.3
0.288921201,-0.5305689221,-0.0537691691,0.1234142817,-1.0003046488,-0.7994956544,0.3
0.2890541239,-0.5306320325,-0.0548343385,0.1241079442,-0.9992645099,-0.7992042443,0.3
0.2890687613,-0.5306461155,-0.0545574691,0.123681549,-0.9981456168,-0.7992250546,0.3
0.2895739018,-0.5306659948,-0.0537738137,0.1224813517,-0.9982771786,-0.7994407887,0.3
0.2892088145,-0.5306602654,-0.0551193735,0.1233548284,-0.9983696134,-0.7994377379,0.3
0.288932222,-0.5306587941,-0.0543895693,0.124070978,-0.9983360029,-0.7994748716,0.3
0.288972429,-0.5306647663,-0.0546987376,0.1232381133,-0.99652096,-0.7994402919,0.3
0.2889678472,-0.5307209039,-0.0559818313,0.1236209963,-0.9959584385,-0.8015744798,0.3
0.2898069136,-0.5307368997,-0.0545821443,0.1238879209,-0.9961194739,-0.8015654943,0.3
0.2907478091,-0.5307449621,-0.0542819348,0.1238937782,-0.9953756878,-0.8015448595,0.3
0.291562304,-0.5307647773,-0.0517006944,0.1245563426,-0.9956785165,-0.8015477367,0.3
0.2915534365,-0.530886756,-0.0516496113,0.1264056095,-0.9975933839,-0.8015876115,0.3
0.2914845114,-0.5308347723,-0.0528718171,0.127315409,-0.9975428351,-0.8016142203,0.3
0.2919890275,-0.5308087902,-0.0525106715,0.1279327599,-0.9975210575,-0.8021110351,0.3
0.2924627816,-0.5308094207,-0.0511295957,0.13016516,-0.996864811,-0.8019724069,0.3
0.29297984,-0.5307679648,-0.0511113385,0.1292804405,-0.9939241628,-0.8019881573,0.3
0.2938006168,-0.5307675706,-0.0491748551,0.1308840051,-0.9941635014,-0.8020048948,0.3
0.2940058507,-0.5308220608,-0.049773907,0.1309140396,-0.9936384165,-0.8019792044,0.3
0.2945534709,-0.530778009,-0.048666656,0.1313943369,-0.9902743903,-0.8007765849,0.3
0.2948510866,-0.5308211846,-0.0479094427,0.1318006664,-0.9903096904,-0.8024515075,0.3
0.2946529605,-0.5308248722,-0.0460321567,0.1312593,-0.9901142047,-0.8024440403,0.3
0.2953256921,-0.5308737006,-0.0438562679,0.1325511122,-0.9901481647,-0.8024643219,0.3
0.2952009714,-0.5310313344,-0.0427487572,0.133037746,-0.9884240322,-0.8024724892,0.3
0.2950083568,-0.5310773623,-0.0442446587,0.1336569539,-0.989738235,-0.8024425381,0.3
0.2953338565,-0.5310114464,-0.0427335728,0.1339484515,-0.9895354089,-0.802491388,0.3
0.2941967536,-0.5310981562,-0.0418055284,0.135739241,-0.9880727806,-0.8025037894,0.3
0.294684199,-0.5312151555,-0.0407843461,0.1374190201,-0.9884281913,-0.8023900933,0.3
0.2945164499,-0.5311957632,-0.0405785098,0.1381098732,-0.9883827782,-0.8023772589,0.3
0.2948579153,-0.5312506413,-0.0404368582,0.1391202717,-0.9877379179,-0.8024728724,0.3
0.2944524655,-0.53127661,-0.0408521675,0.1391584552,-0.9875922332,-0.8024567524,0.3
0.2945535128,-0.5312385877,-0.0415614525,0.1402856981,-0.9880228237,-0.8025121822,0.3
0.2952525811,-0.5313111101,-0.0427123093,0.1404955511,-0.9872917859,-0.8025530571,0.3
0.2949693026,-0.531321315,-0.0395906435,0.1410959613,-0.986627738,-0.8024476392,0.3
0.2952703045,-0.531251191,-0.0377645261,0.1411519191,-0.9856610518,-0.8024253618,0.3
0.2951448797,-0.531267214,-0.0383422772,0.1420126133,-0.9863643119,-0.8024226762,0.3
0.2948851782,-0.5312972609,-0.0379118838,0.1425942015,-0.9853761026,-0.8024489094,0.3
0.2946210551,-0.5313037399,-0.0379152573,0.1438868148,-0.9844033185,-0.802459635,0.3
0.2947590985,-0.5313431406,-0.0367166566,0.1453826433,-0.9851451923,-0.8024595745,0.3
0.295233776,-0.531312894,-0.0344592835,0.1468711496,-0.9817198799,-0.8024594517,0.3
0.295124663,-0.5312979466,-0.0340357069,0.1469551265,-0.98204985,-0.8024581037,0.3
0.2946086156,-0.5313313654,-0.0335961134,0.1486032963,-0.9802839453,-0.8025170425,0.3
0.2944360656,-0.5313229583,-0.0320836192,0.1480932896,-0.978411508,-0.8024734161,0.3
0.2940147433,-0.5313732753,-0.0317440063,0.1497936255,-0.9786253073,-0.8024633224,0.3
0.2948540525,-0.5313526212,-0.0307634274,0.149569871,-0.9770262991,-0.8024748401,0.3
0.2950293727,-0.531357942,-0.0294982951,0.1493854728,-0.9736679984,-0.8024863318,0.3
0.2952124105,-0.5313331245,-0.0285401275,0.1478572588,-0.9727746973,-0.8024675159,0.3
0.2959146659,-0.5313308167,-0.0273877357,0.1454311863,-0.9709976997,-0.8024937052,0.3
0.2960386566,-0.5312613356,-0.0277073648,0.144785851,-0.9706751377,-0.8024987679,0.3
0.2962210606,-0.5313077192,-0.0268826425,0.1441027805,-0.9702065791,-0.8025302505,0.3
0.2956954678,-0.5312089965,-0.0247889851,0.1453087184,-0.9685439537,-0.802518632,0.3
0.2959527682,-0.5312490438,-0.024652188,0.1454726099,-0.9689895428,-0.8025385435,0.3
0.2962461259,-0.5313445837,-0.024911948,0.1458675143,-0.9678309851,-0.8025697841,0.3
0.295717082,-0.5313723977,-0.0240586756,0.1461497629,-0.9685862539,-0.8025919629,0.3
0.2958936518,-0.5314293418,-0.0234410335,0.1444846758,-0.9667871961,-0.802584337,0.3
0.2959293524,-0.5315260971,-0.0237331487,0.1449590162,-0.9663401115,-0.8025851323,0.3
0.2950932646,-0.5315660478,-0.0227957004,0.1455629759,-0.965167281,-0.802560309,0.3
0.294627768,-0.5315231913,-0.0218752974,0.1471420776,-0.9644434734,-0.8025530371,0.3
0.2941399638,-0.5316026797,-0.0193961278,0.146423807,-0.9643844955,-0.8026013265,0.3
0.2935915568,-0.5316321128,-0.0208224841,0.1480088412,-0.9640500609,-0.8025967709,0.3
0.2934834629,-0.5315684977,-0.0199857736,0.1484649049,-0.964895864,-0.8026172678,0.3
0.2931267711,-0.531588845,-0.0196564357,0.1483104228,-0.9627762182,-0.8026191905,0.3
0.292867918,-0.531647514,-0.019907691,0.1484590914,-0.9619010342,-0.80262788,0.3
0.2922402302,-0.531670076,-0.0171195303,0.1480349501,-0.9627387924,-0.8026215121,0.3
0.2924689896,-0.5316892155,-0.0154451102,0.1479193474,-0.9629391649,-0.8026419682,0.3
0.2932165759,-0.5316694667,-0.0145927795,0.1498101763,-0.9626700858,-0.8026510536,0.3
0.2926732273,-0.5317424173,-0.0138961087,0.149365603,-0.9637180258,-0.8026712959,0.3
0.293199199,-0.5317534659,-0.0115328536,0.1517830318,-0.9616703891,-0.8026868694,0.3
0.2934360932,-0.5318675028,-0.0098540475,0.153203198,-0.9620654536,-0.80267893,0.3
0.2934051036,-0.5318162148,-0.0094890864,0.1533262633,-0.9626450135,-0.8026683003,0.3
0.2934315771,-0.5318621859,-0.006156308,0.1530921362,-0.9604700197,-0.8026390177,0.3
0.2934263739,-0.5319385517,-0.0073201616,0.1543932773,-0.961004382,-0.8026535556,0.3
0.2938027863,-0.5320635648,-0.0078411731,0.1541564833,-0.9609848038,-0.8026913003,0.3
0.2929637107,-0.5320498724,-0.0067750939,0.1542404489,-0.9604104245,-0.8027340882,0.3
0.293122321,-0.532131396,-0.0057692885,0.1540901933,-0.9600079093,-0.8027571262,0.3
0.2935087611,-0.5321432577,-0.0033506538,0.1554638565,-0.958998388,-0.8027468705,0.3
0.2927090044,-0.5321801619,0.0012370621,0.1547746142,-0.9576313996,-0.8027314061,0.3
0.2927089402,-0.532229704,0.0014892837,0.1547130085,-0.9573553799,-0.8013289819,0.3
0.2923976066,-0.5322723915,0.0042437468,0.1552025275,-0.9575169848,-0.8015214403,0.3
0.2927870883,-0.5322915176,0.004996102,0.1540211806,-0.9569576788,-0.8023623725,0.3
0.2931231118,-0.5323334936,0.0052419813,0.1543974708,-0.9555476147,-0.8035505394,0.3
0.2931628673,-0.5323274662,0.007157834,0.1539334852,-0.9549986489,-0.8035800301,0.3
0.2933609528,-0.5323218703,0.0090221387,0.1541211528,-0.9541034066,-0.8035228665,0.3
0.2931238681,-0.532243488,0.0110048664,0.1542807465,-0.9525560109,-0.8035190455,0.3
0.2934291069,-0.5323128823,0.0094054662,0.1542746373,-0.9524654343,-0.8043292593,0.3
0.2938274078,-0.5322841907,0.0099668588,0.1537942988,-0.9526257771,-0.8043457821,0.3
0.2941614418,-0.5323127251,0.0089789114,0.1547644297,-0.9529563992,-0.8044004983,0.3
0.2940679516,-0.5323880706,0.0091179683,0.156326459,-0.9523590729,-0.804417026,0.3
0.2941207935,-0.53237296,0.0092236989,0.1559419304,-0.9517793652,-0.8044618045,0.3
0.2939902507,-0.5323722175,0.0100906221,0.1566506773,-0.9533923727,-0.8044546458,0.3
0.2941853538,-0.5324381233,0.0118920606,0.1559642777,-0.9522100786,-0.8044890752,0.3
0.2944437675,-0.5324365686,0.0105937316,0.1563540832,-0.9507439185,-0.8044908336,0.3
0.2939730423,-0.5324943113,0.0097764286,0.1567112798,-0.9501280672,-0.804523238,0.3
0.2944105617,-0.5325167092,0.0098104985,0.1576324283,-0.9506537124,-0.804528356,0.3
0.2940473571,-0.532519858,0.0113580729,0.1570680538,-0.9504166258,-0.8045279146,0.3
0.2950800158,-0.5325974014,0.0144671809,0.1562971108,-0.9480979423,-0.8045694254,0.3
0.2955776782,-0.5326215291,0.0155149627,0.1568860558,-0.9465624729,-0.8045544632,0.3
0.2948278001,-0.5325954187,0.0167265327,0.1569858526,-0.9471110707,-0.8045988996,0.3
0.2950961315,-0.532620698,0.0167381993,0.157259606,-0.9466685247,-0.8046080836,0.3
0.2950684977,-0.5326473983,0.0176113696,0.1574619368,-0.9477472564,-0.8046030812,0.3
0.295861632,-0.532609528,0.0181155562,0.1584043206,-0.9462671807,-0.8045689766,0.3
0.2962924346,-0.532676163,0.0193173716,0.1586406236,-0.9447523478,-0.8045770793,0.3
0.2961812797,-0.5326763939,0.0197942582,0.1593161299,-0.9446887099,-0.8045966463,0.3
0.2967211842,-0.5326547791,0.0194717741,0.1610629932,-0.9440790054,-0.8045500649,0.3
0.2964577229,-0.5326748004,0.0209758735,0.1624839565,-0.9429019694,-0.8045585346,0.3
0.296444282,-0.5327150067,0.0221046481,0.1623256129,-0.9401380532,-0.8045555464,0.3
0.2965055916,-0.5327367766,0.0232374552,0.1635539092,-0.9408842501,-0.8045699947,0.3
0.2971048251,-0.5327488948,0.0249825107,0.1629321378,-0.9423328279,-0.8045920184,0.3
0.2968811916,-0.5327787644,0.0263305609,0.1628801078,-0.9423553274,-0.804609826,0.3
0.2966572358,-0.5327860977,0.028007116,0.1641050952,-0.9430822305,-0.8046034532,0.3
0.2969060625,-0.5328225323,0.0264773684,0.1642602384,-0.942252405,-0.8046174383,0.3
0.2964613168,-0.5328234267,0.0265611082,0.1642112669,-0.9415343314,-0.8046273717,0.3
0.2965189326,-0.5328704418,0.0246524653,0.1644652901,-0.9419780497,-0.8046410171,0.3
0.2960576045,-0.5329467595,0.0250094044,0.1652690747,-0.9420070657,-0.8046428269,0.3
0.2961240274,-0.532954143,0.0257929748,0.1645947435,-0.942794933,-0.8046478668,0.3
0.295949296,-0.5329487486,0.0272462051,0.1633915965,-0.9420574911,-0.8046690045,0.3
0.296281028,-0.5329735313,0.026737293,0.1637190012,-0.9429901316,-0.8046751837,0.3
0.2966491985,-0.532925288,0.0282339642,0.163412275,-0.9424805687,-0.804650042,0.3
0.2963632144,-0.5329454463,0.027414006,0.1641377803,-0.9412922378,-0.8037371041,0.3
0.2962523984,-0.5329658674,0.0266555904,0.164673334,-0.94076693,-0.8040449645,0.3
0.2959202329,-0.5329348592,0.0261988145,0.1652103471,-0.9403279511,-0.8050081786,0.3
0.2954159139,-0.5329374935,0.026538459,0.165728164,-0.9405230421,-0.8050035194,0.3
0.2956435782,-0.5329550607,0.0254117068,0.1669833957,-0.9404683111,-0.8050071366,0.3
0.2956192266,-0.5329666674,0.0268817184,0.1669383677,-0.9408128174,-0.805020831,0.3
0.2956242907,-0.5329563875,0.0260386044,0.1675549584,-0.9394722545,-0.8050659891,0.3
0.2958373713,-0.532963561,0.0246022148,0.166103784,-0.9386045771,-0.8050824922,0.3
0.2958707343,-0.5330477579,0.0249098364,0.1660789076,-0.9345699036,-0.8050916976,0.3
0.2963992345,-0.5329862531,0.0238271019,0.1669673227,-0.9356636579,-0.8050853135,0.3
0.2962628,-0.5329937456,0.0247513206,0.1661853432,-0.9362494844,-0.8050908254,0.3
0.2963792173,-0.5330108846,0.0235395512,0.1652710298,-0.9350322651,-0.8050217673,0.3
0.2957779462,-0.5330265459,0.0224302492,0.1653646058,-0.9345303751,-0.8050257916,0.3
0.2964802758,-0.5330343852,0.0226575225,0.1652912195,-0.9331198976,-0.8050311431,0.3
0.2968254547,-0.532997794,0.0214547599,0.1651471152,-0.9317620084,-0.8050347265,0.3
0.2969201609,-0.5329772406,0.0214119225,0.1650237765,-0.9307672917,-0.8050503873,0.3
0.2969055277,-0.5329441705,0.0215841189,0.1665219783,-0.9300700338,-0.8050518182,0.3
0.2972956914,-0.5329656278,0.023341388,0.1677598474,-0.9301686591,-0.8050438441,0.3
0.2979490232,-0.5330187779,0.0247238519,0.1674925309,-0.9261505244,-0.8050441513,0.3
0.2978185055,-0.5330375696,0.0245213111,0.1693726021,-0.9238796504,-0.8050477241,0.3
0.2977733612,-0.533010655,0.0243267801,0.1702431152,-0.9232688355,-0.8050422682,0.3
0.2980009003,-0.5330768553,0.0243087137,0.1698346935,-0.9209069373,-0.8050381132,0.3
0.2982305117,-0.533040859,0.0264466,0.1691107016,-0.9193355081,-0.8050554178,0.3
0.2984536322,-0.5330047116,0.027497731,0.1685666462,-0.9181893238,-0.8049357696,0.3
0.298404636,-0.5329762586,0.0297000333,0.1694813938,-0.9172314899,-0.8049323057,0.3
0.298493946,-0.5329551893,0.031234046,0.1697760722,-0.9175364951,-0.8049751469,0.3
0.2988473426,-0.5330008827,0.0313794421,0.1699569889,-0.9176915195,-0.8019368692,0.3
0.2986528517,-0.5330216184,0.0304996603,0.1707261527,-0.9171821917,-0.8022322932,0.3
0.298781793,-0.5329957983,0.0290474548,0.1699175342,-0.9161127277,-0.8020685549,0.3
0.2985678513,-0.5330371393,0.0292883204,0.1698824205,-0.9165436519,-0.8031419387,0.3
0.298214113,-0.5330369246,0.0297491766,0.1701074793,-0.9173048137,-0.8033113635,0.3
0.2987384313,-0.5331024716,0.0300566371,0.1697406623,-0.9187144955,-0.8030364299,0.3
0.2986550893,-0.533071638,0.0311284877,0.1696115047,-0.9179684483,-0.7989551145,0.3
0.2995671144,-0.533062313,0.0327006091,0.1702038221,-0.9146132611,-0.8022526232,0.3
0.2991086649,-0.5330606822,0.0331841996,0.1695227373,-0.9149438829,-0.8033130692,0.3
0.2986450343,-0.5331044707,0.0349734181,0.1700351398,-0.914043733,-0.8034566425,0.3
0.299153332,-0.5330624382,0.0348342977,0.169337515,-0.9116489606,-0.8035552342,0.3
0.2992814473,-0.5330960413,0.0339783693,0.1691615243,-0.9097335268,-0.8035884517,0.3
0.2996294963,-0.5330437635,0.0341717996,0.1695006044,-0.9091331986,-0.8008687619,0.3
0.2996316385,-0.5330506546,0.0347908691,0.169572285,-0.9084000491,-0.8021518964,0.3
0.2996125034,-0.5330821764,0.0362955015,0.1700416867,-0.9091486749,-0.8026553866,0.3
0.2998548525,-0.5330594142,0.0371722647,0.171800201,-0.9094679809,-0.8019913677,0.3
0.3005374883,-0.5330614048,0.0364271401,0.1715248477,-0.9062060076,-0.8037180625,0.3
0.3008983638,-0.5330174041,0.0363170633,0.1716528574,-0.9050309388,-0.8037891829,0.3
0.301083403,-0.5330452311,0.0364405986,0.1713505692,-0.9061768291,-0.8041072435,0.3
0.3009379804,-0.5330717806,0.0378526808,0.1708019029,-0.9062017953,-0.8041069002,0.3
0.300940749,-0.5331187171,0.0373801074,0.1704954016,-0.9055670934,-0.804214475,0.3
0.3009889118,-0.5331019466,0.0382761256,0.1697812639,-0.9057753753,-0.8022177499,0.3
0.3011494737,-0.5331040331,0.0391117961,0.171284968,-0.906019319,-0.8047685929,0.3
0.3007006783,-0.5331251108,0.0414757356,0.1715810381,-0.9052858995,-0.8046874369,0.3
0.3010704966,-0.5331853254,0.0412835945,0.1723336959,-0.9039561692,-0.8047111282,0.3
0.3008307804,-0.5331536257,0.0401401013,0.1723959829,-0.9032602028,-0.8048107459,0.3
0.3010710733,-0.5332129978,0.0412738304,0.1731573381,-0.9036084178,-0.8047454409,0.3
0.3001595514,-0.5332118299,0.0418237042,0.174473657,-0.9036172558,-0.8048323634,0.3
0.3000396505,-0.5332157895,0.0422255893,0.1747656171,-0.9040833982,-0.8048514184,0.3
0.299985256,-0.5332391789,0.0427070922,0.174117771,-0.9028058657,-0.8047581057,0.3
0.3000667935,-0.5332469268,0.043660576,0.1758092224,-0.9035811834,-0.8048000472,0.3
0.2999841857,-0.5332717203,0.0447034013,0.1762900883,-0.9033833957,-0.8047623383,0.3
0.2999348183,-0.5332746434,0.0452329767,0.1760641239,-0.9026592293,-0.8048880062,0.3
0.2999668293,-0.5332514099,0.0462056724,0.1763941466,-0.9018738396,-0.8049469758,0.3
0.3003568668,-0.5332071891,0.0453649375,0.177416047,-0.8998264604,-0.8049403847,0.3
0.2998807934,-0.5331729348,0.0461186601,0.1775210784,-0.899250252,-0.8049772018,0.3
0.299343956,-0.5331850994,0.0464100627,0.178291444,-0.8993499892,-0.8049528368,0.3
0.2990500049,-0.5332116572,0.0465245063,0.1778160038,-0.8987745043,-0.8049890307,0.3
0.2991302746,-0.533197762,0.0457468506,0.1789817863,-0.8986154245,-0.8050008955,0.3
0.2990519608,-0.533219294,0.0474386324,0.1794664485,-0.8975334601,-0.8050167886,0.3
0.2993116727,-0.5332630916,0.0481630629,0.1804672448,-0.8980013965,-0.804969149,0.3
0.2994070852,-0.5332782756,0.0490050827,0.181535121,-0.8973072905,-0.8048518647,0.3
0.2994830194,-0.5332849868,0.0493127778,0.182454172,-0.8964405924,-0.8048894401,0.3
0.2995212716,-0.5333086098,0.0518598297,0.1834044731,-0.8965870853,-0.8048496359,0.3
0.2991310108,-0.5332824789,0.0523967458,0.1843534783,-0.8961697773,-0.8049956787,0.3
0.2987504718,-0.5333233377,0.0527503987,0.1848495261,-0.8942327565,-0.8049381155,0.3
0.2984595946,-0.5333152264,0.0545633558,0.186111054,-0.8934106567,-0.8049547138,0.3
0.2987982356,-0.53331515,0.0553885845,0.1858585457,-0.8930545382,-0.8050222625,0.3
0.2987882764,-0.5332933106,0.0542844551,0.1849523019,-0.8922035487,-0.8049661059,0.3
0.2989811879,-0.5332721427,0.0547186656,0.1851322711,-0.8913822693,-0.8049916349,0.3
0.2988847457,-0.5333239252,0.0549510964,0.185252002,-0.8909436246,-0.8048825099,0.3
0.2993644862,-0.5333378302,0.0551451973,0.1859675269,-0.8907203614,-0.8048445031,0.3
