Random,EGreedy 0.0,EGreedy 0.1,EGreedy 0.2,Softmax 1,Softmax 0.1
0.7987818687,0.9573167483,1.152268864,1.1232766186,0.9842188638,1.1145172409
0.7988563217,0.9572920613,1.1524212245,1.1233270993,0.9841754048,1.1146007287
0.7989428665,0.9573759241,1.152494526,1.123349062,0.9842072938,1.1145992661
0.7990909128,0.9573868244,1.1525861631,1.1233960253,0.9841809702,1.1146588089
0.7990074508,0.9573166805,1.1526544774,1.1235680992,0.9841547348,1.1148098963
0.7990469603,0.957192629,1.1527540257,1.1236397641,0.9841167839,1.1149049091
0.7990749608,0.9572071906,1.1527757997,1.1237310584,0.9842196151,1.1149511254
0.7990992665,0.9572791582,1.1528689536,1.123738017,0.9842196357,1.1150011733
0.7990937368,0.9572741538,1.1528665308,1.1237772906,0.9842190872,1.1149906004
0.7989497495,0.9572839453,1.1529473073,1.1237826385,0.9842712653,1.1150796795
0.7988223504,0.9573612746,1.1529906029,1.1237969855,0.9842972629,1.1152191231
0.7988823788,0.9574315316,1.153097061,1.1238377092,0.9843675721,1.1153229458
0.7988437483,0.9574806612,1.153198597,1.1239534007,0.9843400552,1.1154703663
0.7987421715,0.957521424,1.1532815317,1.1239703547,0.9843999164,1.115537231
0.7987411713,0.9574627253,1.1532793223,1.1240100329,0.984450409,1.1156548936
0.7986393257,0.9574669877,1.1533048485,1.1241370249,0.9844276221,1.1156799355
0.7986473074,0.9574729645,1.1533679043,1.1242513808,0.9844598354,1.1157553926
0.798613239,0.9574073065,1.1533936796,1.1243169622,0.9844314642,1.1158231116
0.798616918,0.9574860776,1.1533899593,1.1243224707,0.9844662942,1.1158690882
0.7984742828,0.9574874003,1.1534940877,1.1242964317,0.9845064361,1.115948948
0.7984315178,0.9574224649,1.1535243078,1.1243689745,0.9845237091,1.1160506674
0.7984125493,0.9574579769,1.1535889623,1.1243416717,0.9844374439,1.1161125101
0.7984056461,0.9574467544,1.1536304203,1.1243987877,0.9844012208,1.1161985483
0.7984158763,0.9574746124,1.153865268,1.1244712975,0.984409703,1.1161901343
0.7985119425,0.957461611,1.1538794128,1.1245691589,0.9844032882,1.1162456127
0.7986394198,0.9574179819,1.153946945,1.1246891305,0.9844146827,1.1162976173
0.798547003,0.9574697463,1.1540565617,1.1246391283,0.9844754493,1.1163096766
0.7984501307,0.9575153165,1.1541069493,1.1247175121,0.9844654996,1.1163708166
0.7985032155,0.9575147922,1.1542097323,1.124806079,0.9844162991,1.1163511041
0.7984505192,0.9576134907,1.1542694837,1.1249299535,0.9844396365,1.1164185618
0.7984168709,0.9576153746,1.1543905215,1.1250111747,0.9844725317,1.1165006638
0.7984691334,0.9576411404,1.1544265368,1.1251657547,0.9844746676,1.11669214
0.7983690872,0.9576651013,1.1544561748,1.1252819269,0.9844574519,1.1168911404
0.7983416948,0.9576909669,1.1545767508,1.1253369606,0.9844935891,1.1169398873
0.7983401816,0.9576755243,1.154611491,1.1254034404,0.9845655958,1.1169203411
0.7983868835,0.9576743936,1.1546860428,1.125446805,0.9846368698,1.1168907903
0.7983565056,0.9577271175,1.1547208831,1.1255785573,0.9844602753,1.1169513806
0.7982942201,0.9576659405,1.1548577832,1.1256305563,0.9844479255,1.1170852125
0.7982219684,0.9577543276,1.15491871,1.1256734378,0.9844363043,1.1171158333
0.7984184351,0.9577334976,1.1549176488,1.1256978121,0.9843853365,1.1171513006
0.7985549314,0.9577332503,1.1550355849,1.1256611717,0.9843986388,1.1172408328
0.7985429773,0.957761565,1.1551140016,1.1256406534,0.9843762242,1.1172913508
0.7985156051,0.9577864287,1.1552517666,1.1257575758,0.9842749764,1.1173905429
0.7985309942,0.9577275864,1.1552767348,1.1258015816,0.9842161864,1.1173906938
0.7985409901,0.9577226298,1.155368415,1.1260178467,0.9843231512,1.1174505027
0.7986549891,0.957729907,1.1554128165,1.126137376,0.9843243267,1.1174852314
0.7987049037,0.9576589281,1.1554885119,1.1262320621,0.9843997819,1.1175301276
0.7985577769,0.9576715889,1.1555880659,1.1262604206,0.9843039818,1.117622426
0.7984941701,0.9576651961,1.1556308631,1.1263438393,0.9843479962,1.1177068108
0.7984740084,0.9576939674,1.1556751639,1.1263766828,0.9844652036,1.1177359997
0.7985726104,0.9576708231,1.1556843918,1.1263995608,0.9844388891,1.1178667684
0.7986101795,0.9577059257,1.1557947759,1.1264962405,0.9844175491,1.1179223148
0.7985543787,0.9575997374,1.1559254667,1.1265659824,0.9843945345,1.1179271434
0.798631754,0.9576110532,1.1559811014,1.1266340978,0.9843187303,1.1180387963
0.7986842375,0.9576430607,1.1560140521,1.1266979741,0.9843856057,1.1180512775
0.7986193811,0.957571718,1.1560413488,1.1267064998,0.9844147566,1.1181639575
0.7987241582,0.9576543836,1.1561593619,1.1267472005,0.9844879968,1.118147919
0.7987419731,0.9576315689,1.1561474026,1.1267442952,0.9844344421,1.1181875046
0.7986634001,0.9575948836,1.156163915,1.1269028774,0.9845321922,1.1182651941
0.7986431853,0.9575748338,1.1562944212,1.1269708976,0.9844986824,1.1183824567
0.7985443199,0.957604134,1.1563110961,1.126904787,0.984435603,1.118480187
0.7985928118,0.9575965801,1.1563374591,1.1268417795,0.9844603916,1.1184793047
0.7984619614,0.9575703484,1.156369575,1.126914743,0.9844323911,1.1184948607
0.798601419,0.9575709228,1.1564320896,1.1268614049,0.9844954605,1.1185368141
0.7984939824,0.9575755604,1.1564350422,1.1268936214,0.9845651901,1.1185217555
0.7985796992,0.9576248876,1.1563825526,1.126899462,0.9845254147,1.1185694192
0.7985984964,0.9576092589,1.1564391711,1.1269766405,0.9844640143,1.1186653917
0.7986726834,0.957630651,1.1565485562,1.1270406444,0.9844233794,1.1186802164
0.7986767142,0.9576136847,1.1566073137,1.1270870691,0.9844587164,1.1186917249
0.7987681216,0.9575861021,1.1566236109,1.1271631904,0.9844810017,1.1187643961
0.7987836766,0.9575943054,1.1565547593,1.1272128435,0.9844634549,1.1188308648
0.7987432961,0.9575673158,1.1565380955,1.1273058967,0.9844686863,1.1188637122
0.7986772524,0.9576101049,1.1565534324,1.1274250242,0.9843026903,1.1188681947
0.7986521425,0.9575656787,1.1566702083,1.1275211668,0.984267029,1.1190143041
0.7984802806,0.9574816719,1.1566675841,1.1275568269,0.9842843218,1.1190535501
0.7985269954,0.9575141959,1.1567733187,1.1275560738,0.9843030153,1.1190968302
0.7985637578,0.9574025709,1.1568295552,1.1276121404,0.984199248,1.1191503882
0.7985843694,0.9574647291,1.1568956859,1.1277090291,0.9841581176,1.1191759384
0.798544832,0.9575010216,1.156877569,1.1278145776,0.9841578953,1.1191796607
0.7985023954,0.9575002093,1.156928146,1.1277788913,0.9842184934,1.1192216014
0.7984609495,0.9575696437,1.1569652949,1.1277733698,0.984166598,1.1192438551
0.798460533,0.9575403539,1.1570809373,1.1278804565,0.9841828184,1.1192365962
0.7985279072,0.9575488804,1.1571460745,1.1279501253,0.9841780706,1.119237828
0.7984526731,0.957537846,1.1572593953,1.1280236963,0.9841657903,1.1192888726
0.7984349724,0.9575380607,1.1573417729,1.1281290317,0.9842289362,1.1193500957
0.7983822944,0.957570142,1.1573133244,1.1282952779,0.9841918927,1.1194070626
0.7982552098,0.9575883999,1.1573237037,1.1283547923,0.9842218172,1.1195083584
0.798175069,0.9576221426,1.1574276357,1.128448482,0.984218464,1.1195513174
0.7982631676,0.9576047248,1.1574634801,1.1285087564,0.9842241289,1.1196205677
0.7981069486,0.9576118317,1.15757958,1.1285435447,0.9841743956,1.1196817226
0.7983292113,0.9575615977,1.1577374474,1.1286542304,0.9841184328,1.1197069586
0.7982274702,0.957565251,1.1577496292,1.1286497574,0.9841594488,1.1196728681
0.7982114759,0.9576581351,1.1578270384,1.1286265023,0.9841175558,1.1197768901
0.7982111598,0.9576852659,1.1578308223,1.1285518846,0.9841560969,1.1199490144
0.7982419803,0.9576874915,1.1578550688,1.128600232,0.9842149114,1.1200198901
0.7981177936,0.9577556089,1.1578637035,1.1285501596,0.984258012,1.1200313698
0.7981780369,0.9577590171,1.1579081065,1.1286258241,0.9843287086,1.120076114
0.7982125865,0.9577336407,1.1579884209,1.1286311074,0.9843139775,1.1200545712
0.7981546873,0.9578132062,1.158038756,1.1286982166,0.9843282509,1.1201106978
0.7981420836,0.957799623,1.1580717641,1.1287362255,0.98433776,1.1201630704
0.7981999633,0.9577684767,1.158125038,1.1288026372,0.9844523571,1.1202217328
0.7982150373,0.9577100841,1.1581912741,1.1288253531,0.9844891531,1.1203374645
0.7981877964,0.9577311891,1.1581912783,1.1289533465,0.9845073898,1.120446217
0.7982643774,0.9578124803,1.1582885398,1.1289249351,0.9845986605,1.1206109511
0.7982368861,0.9578601025,1.1584039061,1.1289600433,0.9845707154,1.1206665325
0.7982533023,0.9578398495,1.158438247,1.1290978398,0.984602772,1.1207265886
0.798345463,0.9578231121,1.1585534086,1.1291466847,0.9846202155,1.1208190156
0.7983318632,0.9577725437,1.1586148614,1.1292064592,0.9846610685,1.1208110439
0.7980904465,0.9577251494,1.1587202843,1.1291792807,0.9847083649,1.1208140874
0.7982394419,0.9577122264,1.1588982115,1.1292213171,0.9846398566,1.1209051438
0.7981489769,0.9576733462,1.1589756343,1.1292379364,0.9846958563,1.1209126287
0.7982234032,0.9576455545,1.1589539243,1.1292904274,0.9847103878,1.1209308335
0.7982371123,0.957686037,1.1589915378,1.129382327,0.9846975429,1.1209480827
0.7981165106,0.957701613,1.1590398841,1.129386279,0.9847011236,1.1210064226
0.7981581522,0.957715269,1.1591275169,1.129578506,0.9847166904,1.1210247584
0.7981901774,0.9577359005,1.1591830355,1.1296469455,0.9846595899,1.1210186674
0.7982265531,0.957699174,1.1592943383,1.1296668329,0.9847778016,1.1210613283
0.798390217,0.9577255463,1.1594039364,1.1296788571,0.9847468236,1.1210802553
0.7984287416,0.9577498043,1.1595174008,1.1297279033,0.9847073153,1.121117556
0.798525554,0.9577619168,1.1595103742,1.1297730514,0.9846925883,1.1212349331
0.7985386137,0.9577994875,1.1595835805,1.1297909612,0.9847108862,1.1212270253
0.7985082516,0.9578350756,1.1596388275,1.129809659,0.984672311,1.1212815625
0.7984624352,0.9578308738,1.1596859649,1.1299214408,0.984621158,1.1212853398
0.7984601079,0.9577637958,1.1598211533,1.1300540042,0.9846846753,1.1213166651
0.798419316,0.9577101083,1.1598083314,1.1300462438,0.9846567603,1.121374001
0.7982853067,0.9576397453,1.1597767457,1.1300693914,0.9846230055,1.1214452775
0.79831169,0.9576020808,1.1597874117,1.1301972972,0.9845959675,1.121464258
0.7983424094,0.9575290542,1.1598141611,1.130197243,0.9845845488,1.1214396378
0.7983345461,0.9574927249,1.1597907727,1.1303021485,0.9846273968,1.1216144944
0.7982232875,0.9574501703,1.1597895716,1.1303685788,0.9845959996,1.1216600191
0.79820561,0.9574235695,1.1598470916,1.1304771652,0.9845682152,1.121728671
0.7980482396,0.9573872425,1.1599354907,1.1305934752,0.9845376066,1.1216640853
0.7980170929,0.9573381548,1.1599828101,1.1306672968,0.9845872029,1.1216900212
0.7980019642,0.9573531367,1.1599589547,1.1307918047,0.9846293906,1.1217038853
0.7979639423,0.9574422944,1.160023915,1.1308390358,0.9846209617,1.1217180335
0.797985442,0.9574907716,1.160112649,1.1308889879,0.9845845161,1.1218490622
0.7979979725,0.9574465613,1.1600742255,1.1309079761,0.9846218766,1.1218272484
0.7980080341,0.9574846887,1.1601454648,1.1309540479,0.9846278807,1.121851748
0.7979831027,0.9574095178,1.1601478538,1.1308655409,0.9846810494,1.1218682261
0.7980348347,0.957463131,1.1601626749,1.1309191279,0.9846765348,1.121825575
0.7979424053,0.9575269235,1.1602037678,1.1309529973,0.9846278223,1.1219148633
0.7980441656,0.9575250262,1.1601958186,1.1310864176,0.9845850675,1.1219863624
0.7980162038,0.9575806675,1.1603104956,1.1311943615,0.9846135936,1.1220335777
0.7979596639,0.9575964604,1.1604393849,1.1312201784,0.9845425565,1.1221364616
0.7979767539,0.9575677798,1.1605029987,1.1312944692,0.9845517725,1.1221418672
0.7979309299,0.9575665628,1.1605907985,1.1312546029,0.9844948251,1.122186243
0.7979920932,0.9576551342,1.1606629663,1.1312849402,0.984525194,1.1222022259
0.797982574,0.9576599646,1.1607155834,1.1312314857,0.9845379206,1.1222027954
0.7979593084,0.9576958983,1.1607335718,1.1312893877,0.9845509673,1.1223047066
0.7980100842,0.9576902451,1.1608351041,1.1313451285,0.984506804,1.1223780775
0.7980564017,0.957651136,1.1609196085,1.1313937106,0.9844195649,1.1223949328
0.7980301705,0.9576449423,1.1609551546,1.1313834499,0.9844490346,1.1223792143
0.7979781306,0.9576580892,1.1610444409,1.1313599859,0.984451326,1.1224171018
0.7979650048,0.9576614894,1.1611208735,1.1314884616,0.9844561073,1.1225261829
0.7978812776,0.9576254594,1.1612079291,1.131470079,0.9843624273,1.122506439
0.7978853681,0.9576204079,1.1612953252,1.1315391517,0.9843185804,1.1225220435
0.7978098584,0.9576882484,1.1613546624,1.1315434497,0.9843101854,1.1225936389
0.7977590867,0.9576341159,1.1613883582,1.131622824,0.9843205869,1.1226180336
0.7978615019,0.9576338099,1.1614463549,1.1316708691,0.9842387019,1.1226674438
0.7979724911,0.9576658118,1.1615236829,1.1317617458,0.9842409587,1.1227083576
0.797985125,0.9577138428,1.1615149523,1.1317767948,0.9841980385,1.1228083542
0.7980515477,0.9577290842,1.1615754704,1.1318463657,0.9842414066,1.1228229958
0.7981096163,0.9577093209,1.1616540209,1.1317929186,0.984235045,1.1228377774
0.7980403241,0.9576875133,1.1616761353,1.1318704318,0.9842871365,1.1229064031
0.7981685795,0.9576916369,1.1616938882,1.1319644701,0.9842580336,1.1229053834
0.7982224279,0.957761708,1.16174091,1.132032533,0.9841883177,1.1229940152
0.7982333382,0.957697294,1.1617388959,1.1321863802,0.9841250897,1.1231121795
0.7981107005,0.9576352291,1.1617567331,1.1322799435,0.9840724226,1.123135383
0.7982150018,0.9576188625,1.1618633328,1.1323179251,0.9840429751,1.123166388
0.7982935373,0.9576647428,1.1618784732,1.132351639,0.9840044625,1.1232141163
0.7983520088,0.9576013647,1.1619215869,1.1322592693,0.984048033,1.1233079822
0.7982248781,0.9576110499,1.1619339976,1.1322171315,0.9840622714,1.1233840428
0.7982239139,0.9575986425,1.1620103953,1.1321825179,0.984047443,1.1234512848
0.7981839664,0.9576593519,1.1620753446,1.1322130759,0.9839775462,1.1235331303
0.7981538122,0.9576776528,1.1620956758,1.1323843611,0.9839838564,1.1236833173
0.7982057407,0.957675948,1.1620431149,1.1324433096,0.9840152339,1.1238012074
0.7981833306,0.957659588,1.1620910201,1.1324888663,0.9840725833,1.1238484833
0.7982648017,0.9576864932,1.1621339135,1.1325137898,0.9840367945,1.1238716559
0.7983183458,0.9576977947,1.1621654006,1.1325887461,0.9840098808,1.1238999355
0.7981564712,0.9577228284,1.1621065807,1.1326158028,0.9840794622,1.1239680415
0.798087486,0.9576973451,1.1621724444,1.1326960804,0.984062913,1.124004239
0.7980954861,0.9576142976,1.1622301759,1.1327436773,0.9842378389,1.1240789404
0.7981072664,0.9576576073,1.1622780722,1.1327873402,0.9842327402,1.124188013
0.7982331504,0.9576822959,1.1623062677,1.1327950896,0.9843078206,1.1243069045
0.7982038641,0.9576742269,1.1623602014,1.1328436859,0.9844009163,1.1243571061
0.7980893875,0.9576308066,1.1624088126,1.1329397124,0.9844268226,1.1243930952
0.7980578051,0.9577396802,1.162412787,1.1329388581,0.9844236571,1.1244746109
0.7980665065,0.9577969606,1.1625198625,1.1329695072,0.9844199819,1.1244879625
0.7981194615,0.9578106268,1.1625410474,1.1329783443,0.9844569179,1.1245519351
0.7981407496,0.957844843,1.1625049838,1.1329905272,0.9844342452,1.1246010053
0.7981832107,0.9578970367,1.1626017353,1.1329716699,0.9844449106,1.1245709823
0.7981750542,0.9579249159,1.1625868429,1.1330213689,0.9844883543,1.1246390497
0.798302663,0.9579338574,1.1626121878,1.1330906747,0.9845285882,1.1247199752
0.7982981942,0.9579650246,1.1626502783,1.133177585,0.984537388,1.124730201
0.7983345395,0.957942226,1.1627025805,1.133163506,0.9845035594,1.1247546342
0.7983191914,0.9579178316,1.1627551381,1.133211892,0.9845265122,1.1247697838
0.798465056,0.9579091216,1.1628335372,1.1332627966,0.9845547489,1.1248642994
0.7985037067,0.9578981241,1.1629124913,1.1333160211,0.9845419736,1.1249273547
0.7984842472,0.9579384094,1.1629832923,1.1333818642,0.984545769,1.1250018319
0.7984425617,0.958051633,1.1630405956,1.1334195187,0.9845908122,1.1250266569
0.7984638392,0.9580613994,1.162989616,1.133517423,0.9846547396,1.1251503113
0.7984054971,0.9581032341,1.1630562191,1.1335042125,0.9846517382,1.1252100132
0.7985150763,0.95806938,1.1631328083,1.133629052,0.9846949977,1.1252187129
0.7985218218,0.9580547035,1.1631298113,1.1337725458,0.9845996665,1.1253082494
0.7984964565,0.9579934884,1.1630503002,1.1338557078,0.9846661511,1.1253471152
0.7984540548,0.9580276475,1.1630907219,1.1339365692,0.9846440544,1.125334002
0.7984511455,0.9580287416,1.1630953689,1.1339974996,0.984629218,1.1253496544
0.7984682971,0.9580163987,1.1631655954,1.1339419162,0.984613334,1.1253283533
0.7985074767,0.957965227,1.1632305701,1.1339277516,0.9846045028,1.1253467968
0.7985852633,0.957998096,1.1633113085,1.1339347866,0.9846052335,1.1253657673
0.7985690267,0.9579589743,1.1632786964,1.1340015125,0.9846998702,1.1254300684
0.798584276,0.9579734607,1.1633225363,1.1340503298,0.9846694898,1.1255312259
0.7984625361,0.9579319988,1.1634082649,1.133989393,0.984638278,1.125507651
0.7983659157,0.95793802,1.1634285098,1.1340155328,0.9846386384,1.1255264713
0.7982893333,0.9579960489,1.1634540194,1.1341293543,0.9846328333,1.1255640744
0.7981624268,0.9579761997,1.1635531455,1.134189821,0.9846315424,1.1255692839
0.7982893977,0.9580129511,1.1635644745,1.1341944923,0.9845998663,1.1256494575
0.7982455906,0.9580525418,1.1635932179,1.1342306181,0.9845711539,1.1256952441
0.7983735463,0.9580209727,1.1636089519,1.1342085212,0.984617731,1.1257064138
0.7983817284,0.9579849791,1.1637197264,1.1343186132,0.9845688572,1.1257792791
0.7984187189,0.9579705026,1.1637142053,1.1344050999,0.984629134,1.1258340187
0.7984071509,0.957987739,1.1638298926,1.1345067835,0.9846432655,1.1258045547
0.7983878359,0.9580214404,1.1638713458,1.1344896202,0.9845044211,1.1258498948
0.7984381373,0.9580099647,1.1639355909,1.1344766264,0.984515422,1.1258828302
0.7983787262,0.9580020415,1.1639275735,1.1344953433,0.9845390578,1.1258707444
0.7983801388,0.9580491153,1.163982362,1.1344616997,0.9845471549,1.1258935438
0.7983577812,0.9580249133,1.1640958313,1.1344933211,0.9845836579,1.1259319781
0.798302898,0.9580158392,1.1641571039,1.1344748326,0.984567108,1.1259635817
0.7983072816,0.9580624145,1.1641731943,1.1344719797,0.9845574468,1.1260750108
0.7984389252,0.9580331459,1.1642070625,1.134536613,0.9845718722,1.1260711144
0.798488349,0.9580018456,1.1641418015,1.1346206991,0.9845662611,1.126098995
0.7985357749,0.9579809915,1.1641069074,1.1346714365,0.9845831739,1.1261989402
0.7985594591,0.9579987357,1.1641175169,1.1347111355,0.984566753,1.1262356411
0.7985711182,0.9580167372,1.1641749519,1.1348154573,0.9845957002,1.1262380162
0.7985916959,0.9579915762,1.164153661,1.1348984695,0.9846074017,1.1262284928
0.7986331173,0.9579086406,1.1641986826,1.1348388976,0.9845718337,1.1262361946
0.7986334478,0.957917052,1.1642432478,1.1348415122,0.9845700127,1.1262617232
0.7986694677,0.9579102761,1.1642626407,1.1348688052,0.9845444868,1.1262909805
0.798660514,0.957874945,1.1642679026,1.1349258063,0.9844996821,1.1263452953
0.7985735888,0.9578964981,1.1643744584,1.1349743624,0.9845140498,1.1263971749
0.7986710086,0.9578571737,1.1644113204,1.1350218741,0.984512757,1.1264275373
0.7986626585,0.9578355859,1.1644189618,1.1350028058,0.9844467297,1.1264900817
0.798609725,0.9578008428,1.1644268001,1.1350587614,0.9844582354,1.1265327998
0.7986600359,0.9578028575,1.1645056588,1.135138372,0.984437702,1.126584654
0.7985127369,0.9577729958,1.1645716639,1.1352594385,0.9844034521,1.1265548876
0.7984337931,0.9577006196,1.1645667783,1.1353039813,0.9844760458,1.1265958759
0.798451598,0.9576339149,1.1645821348,1.1353879551,0.9843893377,1.126592743
0.798485673,0.957648844,1.16465681,1.1354488194,0.9843940362,1.1265989553
0.7984256751,0.9576199115,1.1647285185,1.1354786666,0.9844064264,1.1266672566
0.7983982299,0.9576348166,1.1648519647,1.135510981,0.9844051995,1.1267607592
0.7984030744,0.9576475788,1.1648781541,1.1354997162,0.9844408645,1.1267815653
0.7985171711,0.9576486443,1.1649347096,1.135572795,0.9843837432,1.1268325909
0.7985421996,0.9576278964,1.1649917895,1.1356091273,0.9843903439,1.1269460009
0.798640311,0.95762948,1.165101576,1.1355758933,0.9844227933,1.1269450562
0.7986034076,0.9576472859,1.1651350994,1.1356585478,0.9844539512,1.1269816736
0.7985970981,0.9576315982,1.1652229698,1.1356510989,0.984510865,1.1270180369
0.7986642275,0.9576369828,1.1652308807,1.1357088008,0.9845298986,1.1270968019
0.7986379646,0.9576342246,1.1652421582,1.1358023569,0.9844784455,1.1270646526
0.7986424845,0.9576350382,1.1651942954,1.1358435104,0.9844182419,1.1270398506
0.7986081277,0.9576460807,1.1652723417,1.1358838465,0.9843963008,1.1270942814
0.798570258,0.9576841201,1.1653300151,1.1358322033,0.9844354133,1.127162406
0.7985455241,0.9577080567,1.1653144771,1.1359449892,0.9844592932,1.1272277873
0.7985908363,0.9576737363,1.1654243993,1.1359816062,0.984391929,1.1272798333
0.7986210119,0.9576675412,1.1654994132,1.1360962822,0.9844294929,1.1272876258
0.7985920158,0.957617159,1.1655768542,1.1360791213,0.984425412,1.1273348914
0.798605808,0.9575978867,1.1656193721,1.1361471386,0.9843725763,1.1273612863
0.7986188804,0.9575793354,1.1656660074,1.1362588584,0.9843595403,1.1273937051
0.7986559684,0.9575902089,1.1656672544,1.1362613117,0.9842564957,1.1274249093
0.7987476107,0.9576196316,1.1656855019,1.1363026148,0.9841624655,1.1275398967
0.7988431571,0.9576809425,1.1657063499,1.1364120777,0.9842252355,1.1275072027
0.7988940714,0.9577633363,1.1657620882,1.1365719537,0.9842763031,1.1275611058
0.7988512282,0.9577662433,1.1657488952,1.1366155677,0.9842606298,1.1276366562
0.7988354887,0.9578083931,1.1657732316,1.1366548297,0.984258094,1.12766937
0.7987580219,0.9578181518,1.1657818887,1.1366194164,0.9842890657,1.1277046014
0.7987850686,0.9577923582,1.1658240386,1.1366576201,0.9842976449,1.1277659814
0.7988041796,0.9577882082,1.1658674024,1.1367250189,0.9843086144,1.1278317864
0.7988494729,0.9577962241,1.1659335214,1.1367530661,0.9842705539,1.1278896754
0.7989061513,0.9578123904,1.1659259819,1.1367650001,0.9843138573,1.1279574788
0.7988654767,0.9577467777,1.165937996,1.1367773021,0.9842872234,1.1279950387
0.7988391895,0.9578306698,1.1660166337,1.1368332096,0.9843399658,1.1280857847
0.7988708266,0.9578779694,1.1659893547,1.1368903861,0.984314949,1.1281121334
0.7990242018,0.9578229577,1.1660519717,1.1369079671,0.9843074626,1.1281194638
0.7991537531,0.9578129132,1.1661343815,1.1369083249,0.9843894627,1.1280939001
0.7991780315,0.957873393,1.1662075632,1.1369102175,0.9843249163,1.1281578466
0.7991034201,0.9578308736,1.1662319141,1.1369984241,0.9843440393,1.1282348345
0.7990079315,0.9578074057,1.1662728376,1.1369973128,0.9843184133,1.1282505304
0.7989036018,0.957768746,1.1662757452,1.1369927673,0.9843088083,1.1282228897
0.7988669947,0.9578204959,1.1663758073,1.1370093278,0.9843475408,1.1281963475
0.7988536546,0.9578137823,1.1663985941,1.1370187735,0.9843197237,1.1282282624
0.7989027846,0.9578858077,1.1665215329,1.1370631709,0.9843267367,1.1282766419
0.7989166144,0.9578811344,1.1665641699,1.1370776954,0.984350832,1.1282818546
0.7988883536,0.9579050505,1.166639355,1.1371744811,0.9843561071,1.1283055448
0.7990376397,0.9578728676,1.1666369682,1.1372116009,0.984406254,1.1282999655
0.7990706098,0.9578573912,1.1666296772,1.1372974317,0.9844314654,1.1283699033
0.7990640385,0.9579077824,1.1666991938,1.1373566178,0.984476146,1.1284022259
0.7989356006,0.9579121801,1.1667423378,1.1374066923,0.9844516408,1.1284308728
0.798966363,0.957905493,1.1667483693,1.1374459157,0.9844900845,1.1284774081
0.7989604035,0.9579107717,1.1668474508,1.1374486084,0.9845620826,1.12853334
0.7989424317,0.9579426289,1.1669285155,1.1375588151,0.9845645885,1.1285745385
0.798965949,0.9578928429,1.1669371431,1.137590837,0.9845934891,1.1285718237
0.7990119517,0.9579190477,1.1670073679,1.1376456671,0.9845699185,1.1286315974
0.7990618316,0.9580073775,1.1670138042,1.1376813176,0.9845525435,1.1286697833
0.7990688219,0.9579757437,1.1669854879,1.1376826181,0.9845170069,1.1287586753
0.7990014677,0.9579901651,1.1670331199,1.1377701155,0.9844216837,1.1287726692
0.7990035603,0.9579937289,1.1671500718,1.1377882543,0.9844323882,1.1288090655
0.7989027859,0.9579562979,1.1671429036,1.1378109037,0.9844772734,1.1288780273
0.7988432228,0.9579481735,1.1672198904,1.1378467125,0.984446502,1.1289114753
0.7988647249,0.9578551336,1.1672447284,1.1379054769,0.9844907749,1.1289331272
0.7988917746,0.9578790261,1.1673248667,1.1378811374,0.9844824757,1.1289729676
0.7988322053,0.9579324079,1.1674125899,1.1379454375,0.9844891834,1.1290379304
0.7987934248,0.9578713448,1.1674699382,1.1379902431,0.984513605,1.1290579264
0.7988220373,0.9578607371,1.1674456556,1.1380370265,0.9844756232,1.129039194
0.7989136095,0.9578826308,1.1674900441,1.1380118471,0.9844401952,1.1291099413
0.7989975836,0.9578754052,1.1675552375,1.1379721425,0.9843442753,1.1291366015
0.798998426,0.9578725409,1.1676298289,1.1380102927,0.9843449203,1.1292000988
0.7990532731,0.9578597807,1.1677060561,1.138032975,0.9843328801,1.1292819426
0.7990192804,0.9578886862,1.1677024046,1.138046694,0.9843003982,1.1292920379
0.799015714,0.95791945,1.1677868668,1.1381033635,0.9842647755,1.1293684789
0.7989413786,0.9579124758,1.1678025772,1.138168634,0.984221135,1.1294224566
0.7988990465,0.9579570177,1.1678619027,1.1382604233,0.9841579013,1.1294304064
0.798940634,0.9580079974,1.1679007414,1.1382844793,0.9841423595,1.1293830605
0.7989563971,0.9579897074,1.1679195957,1.1382512438,0.9841518543,1.1294427669
0.7989649444,0.9579710141,1.1679568766,1.1383148871,0.984169202,1.1294368799
0.7990361714,0.95796763,1.1679981397,1.1382842007,0.9840867194,1.1294968038
0.7990130811,0.9579255965,1.1680252822,1.1382707363,0.9841688777,1.1295647209
0.7989239306,0.9579025315,1.1681268186,1.1383948882,0.9841390398,1.1296184771
0.7988638096,0.9579426169,1.1681503583,1.1384602341,0.984067072,1.1296628341
0.7988317735,0.9579666319,1.1681782001,1.1384325573,0.9841623954,1.1296735093
0.7989321274,0.9579432503,1.1683026068,1.1385195279,0.9842529641,1.1297129045
0.7988492643,0.9579484519,1.1684065573,1.1384943164,0.9842179537,1.1297436368
