eGreedy time,Softmax time,Arm 4 mean
0.1454949033,0.2761753119,0.3
0.1460002727,0.2759763759,0.3
0.1454415708,0.2765489696,0.3
0.1462255548,0.277651027,0.3
0.1457875989,0.2775354739,0.3
0.1463426629,0.2767545012,0.3
0.1455351054,0.2774614882,0.3
0.1467220572,0.276917176,0.3
0.1459245103,0.2773973482,0.3
0.1456661131,0.2772513012,0.3
0.1465956249,0.2775421476,0.3
0.1461735514,0.2779222079,0.3
0.1479311782,0.2780231709,0.3
0.1468539282,0.2784752978,0.3
0.1468717009,0.2783095659,0.3
0.1505116459,0.2783248304,0.3
0.1517027819,0.2778567979,0.3
0.1530659147,0.2774653912,0.3
0.1535598018,0.277012903,0.3
0.1525547809,0.2771415502,0.3
0.1536896827,0.2771498759,0.3
0.1547601206,0.2779739385,0.3
0.1544358148,0.2779046683,0.3
0.1551462271,0.2770913602,0.3
0.1546153775,0.2771237201,0.3
0.1541327542,0.277716008,0.3
0.1579917204,0.2774212668,0.3
0.1576962294,0.2772974537,0.3
0.1589396139,0.2767083136,0.3
0.161195731,0.2759224216,0.3
0.1623330688,0.2762359266,0.3
0.1623153267,0.2767510006,0.3
0.1602578288,0.2769049435,0.3
0.1610041141,0.2767371951,0.3
0.1603683457,0.2769171239,0.3
0.1608341906,0.2761488217,0.3
0.1606746502,0.2761193269,0.3
0.1608725775,0.2761974347,0.3
0.1610046893,0.2758332667,0.3
0.1619207783,0.2761111908,0.3
0.161785925,0.276169204,0.3
0.1624920449,0.2767599986,0.3
0.1625024925,0.2766122455,0.3
0.1626475233,0.2760649184,0.3
0.163804348,0.2759220627,0.3
0.1636965149,0.2760636229,0.3
0.163682318,0.275101453,0.3
0.1643822988,0.2747406597,0.3
0.1645637833,0.2746727213,0.3
0.1658091684,0.2744585015,0.3
0.166115061,0.2743219618,0.3
0.1666566204,0.2740286523,0.3
0.1680963861,0.2737450765,0.3
0.1679307857,0.2737094283,0.3
0.1682717836,0.2732462718,0.3
0.1705447341,0.2735980148,0.3
0.1705529014,0.2729645873,0.3
0.1711326941,0.2730470069,0.3
0.1711030581,0.2739931407,0.3
0.1714193693,0.2741061386,0.3
0.1718298863,0.2746900832,0.3
0.1720197009,0.2739306263,0.3
0.1703720292,0.2740029829,0.3
0.1719427858,0.273876641,0.3
0.1717964373,0.27390191,0.3
0.1704909826,0.2737589351,0.3
0.1707583237,0.2737011312,0.3
0.1720712494,0.2739560591,0.3
0.1723944893,0.2734451278,0.3
0.1733466957,0.2730775984,0.3
0.1737838467,0.2734342756,0.3
0.1739504618,0.2737143343,0.3
0.1743172821,0.2742597387,0.3
0.173302698,0.2742050816,0.3
0.1744782236,0.274000861,0.3
0.1763180916,0.2741344802,0.3
0.1776483874,0.2740417814,0.3
0.1779362346,0.274536948,0.3
0.1778524384,0.2741481931,0.3
0.1782660532,0.274603551,0.3
0.1778618837,0.2755654816,0.3
0.1800680773,0.2755005051,0.3
0.1805714186,0.2754360992,0.3
0.1793046684,0.275788396,0.3
0.1799555398,0.2759870324,0.3
0.1799798934,0.2761612602,0.3
0.1810487673,0.2760078405,0.3
0.1802278904,0.2766941317,0.3
0.1804088422,0.2766677811,0.3
0.1799560654,0.276914346,0.3
0.1806492912,0.2769337191,0.3
0.1807619398,0.2769849728,0.3
0.1812765438,0.2770123111,0.3
0.1826813151,0.277763571,0.3
0.1823290686,0.2784562273,0.3
0.1821881578,0.2782660718,0.3
0.1826989013,0.2789060969,0.3
0.1829146488,0.2789322007,0.3
0.1829508618,0.2792458111,0.3
0.1833739144,0.2791599324,0.3
0.1845997029,0.2794125465,0.3
0.1845013116,0.2793834865,0.3
0.1854276923,0.2788552298,0.3
0.1848742722,0.2791110713,0.3
0.184551934,0.2791651058,0.3
0.1861805387,0.2787741522,0.3
0.1857443162,0.2788456245,0.3
0.1858099501,0.2786303496,0.3
0.1862652766,0.2792382179,0.3
0.1862085974,0.2792722513,0.3
0.1871932954,0.2791598149,0.3
0.187781501,0.278897758,0.3
0.1875986775,0.2786851848,0.3
0.1871228123,0.2790832017,0.3
0.1867110966,0.2796186333,0.3
0.187503896,0.2793792464,0.3
0.1880501893,0.2790953316,0.3
0.1882913555,0.2788813615,0.3
0.188035126,0.2788315261,0.3
0.1880650919,0.2791271128,0.3
0.1887021854,0.2794884563,0.3
0.1881972474,0.2796673137,0.3
0.1883812484,0.2795508452,0.3
0.1872391325,0.2793518689,0.3
0.1881612106,0.2790896725,0.3
0.187413283,0.279514109,0.3
0.18750874,0.2798706225,0.3
0.1881261553,0.2793644501,0.3
0.1880376485,0.2796166264,0.3
0.1884027957,0.2795906696,0.3
0.1885544663,0.2797694096,0.3
0.1893218264,0.2802174239,0.3
0.1896328728,0.2806717792,0.3
0.1897150655,0.2804756081,0.3
0.1903406668,0.2806076096,0.3
0.1899282396,0.2800637733,0.3
0.1903912108,0.2798287929,0.3
0.1909251002,0.2802300053,0.3
0.1907115172,0.2803971935,0.3
0.1911574199,0.2804948197,0.3
0.1916768594,0.2800747627,0.3
0.1915839839,0.280258323,0.3
0.1924655283,0.2807063047,0.3
0.1923480916,0.2810192472,0.3
0.1923810368,0.2808918227,0.3
0.191820669,0.2807295252,0.3
0.1917065695,0.2805653207,0.3
0.191439303,0.2806344293,0.3
0.1909821064,0.2804637422,0.3
0.1917732222,0.2811589822,0.3
0.1910795759,0.281045533,0.3
0.1904450244,0.280786349,0.3
0.1899859133,0.2801456923,0.3
0.1903232548,0.2805195234,0.3
0.1906140861,0.2805646755,0.3
0.1917093003,0.2803274487,0.3
0.1910804793,0.2801677104,0.3
0.1911816402,0.2800994084,0.3
0.1913289662,0.280698923,0.3
0.1912637274,0.280017265,0.3
0.1906990315,0.279937183,0.3
0.1906234691,0.2798177501,0.3
0.1918506883,0.2797375835,0.3
0.1923617271,0.280012674,0.3
0.1915746152,0.2797485215,0.3
0.1925412652,0.2792026597,0.3
0.1933343419,0.2787606494,0.3
0.1928240436,0.2788253412,0.3
0.1941390397,0.2787624631,0.3
0.1942917976,0.27842886,0.3
0.1944716361,0.2786765669,0.3
0.1944517869,0.2788759592,0.3
0.1943802466,0.2790006293,0.3
0.1953167975,0.2794392601,0.3
0.1949364061,0.2798749017,0.3
0.1948378936,0.2801641919,0.3
0.1948715106,0.2805800461,0.3
0.1946494725,0.280578494,0.3
0.1951266488,0.2807225084,0.3
0.1955355514,0.2804692527,0.3
0.1951079636,0.2803093763,0.3
0.1952556763,0.2804810313,0.3
0.195769109,0.2804386722,0.3
0.1957873556,0.2804155709,0.3
0.195624168,0.2807247235,0.3
0.1957528327,0.2807101998,0.3
0.1960821632,0.2807199358,0.3
0.1957872521,0.2811269342,0.3
0.1964229745,0.2815175047,0.3
0.1974080783,0.2815882368,0.3
0.1977486257,0.2814586395,0.3
0.19789926,0.2812744476,0.3
0.1976277982,0.2809465307,0.3
0.1980288699,0.2810224746,0.3
0.197933262,0.2810870968,0.3
0.1979487759,0.2814588098,0.3
0.198426909,0.2817320107,0.3
0.1989503436,0.2820208193,0.3
0.1985896389,0.2818146916,0.3
0.1984452208,0.2817359239,0.3
0.1982150981,0.2818534402,0.3
0.1976701735,0.2814429822,0.3
0.197422648,0.2815825603,0.3
0.19757882,0.2814548236,0.3
0.1977811031,0.2814736176,0.3
0.1978621011,0.2815654389,0.3
0.1983708182,0.2812874065,0.3
0.1982277939,0.2814348472,0.3
0.1984720801,0.281719985,0.3
0.198874547,0.282020722,0.3
0.1987210038,0.2819884297,0.3
0.1988299498,0.2824785913,0.3
0.1995088655,0.2826854035,0.3
0.1993378943,0.2823296803,0.3
0.1988551455,0.2823867999,0.3
0.1986747316,0.2823507569,0.3
0.1997427326,0.2823090086,0.3
0.1995628986,0.2822344628,0.3
0.1993876194,0.2827228082,0.3
0.1996150628,0.2828702895,0.3
0.1991440671,0.2824817903,0.3
0.1991052161,0.2819486157,0.3
0.1988556253,0.2822426598,0.3
0.1990293584,0.282703913,0.3
0.198950303,0.2828537479,0.3
0.1999646813,0.2832523827,0.3
0.2001417274,0.2832216194,0.3
0.1995931082,0.283503385,0.3
0.1991547199,0.283237418,0.3
0.1994415443,0.2834227432,0.3
0.1995387061,0.2835033514,0.3
0.1993356626,0.2835156988,0.3
0.1989910034,0.2832024883,0.3
0.1987136617,0.2829949401,0.3
0.1985673111,0.2831425541,0.3
0.1980228202,0.2831540735,0.3
0.1978486497,0.2827679185,0.3
0.1977410841,0.282887077,0.3
0.1977459601,0.2828850081,0.3
0.1976248094,0.282783928,0.3
0.198044875,0.2832258388,0.3
0.1983411946,0.2834438941,0.3
0.1991143747,0.2835301359,0.3
0.1993339601,0.2835685368,0.3
0.1994513856,0.2830696657,0.3
0.1998567945,0.2833038343,0.3
0.1999709036,0.2835520422,0.3
0.2003493848,0.2832582807,0.3
0.2005950901,0.2833570097,0.3
0.2008386159,0.2836203529,0.3
0.2005699428,0.2836945261,0.3
0.200007547,0.2833476371,0.3
0.1998602202,0.2838494223,0.3
0.1997030976,0.2838587143,0.3
0.2002428817,0.2836701696,0.3
0.2005892581,0.2833316626,0.3
0.2007537338,0.2834366673,0.3
0.2012039857,0.2831560185,0.3
0.2018183089,0.2831800165,0.3
0.2014886115,0.2829701934,0.3
0.2019783547,0.2826412697,0.3
0.202109748,0.2825314462,0.3
0.2026605878,0.2826775323,0.3
0.2030056452,0.2828753791,0.3
0.2029315076,0.2825737916,0.3
0.2031335907,0.2822604134,0.3
0.202328076,0.282445935,0.3
0.203792803,0.2826999725,0.3
0.2044248378,0.2826420323,0.3
0.2041545921,0.2830690991,0.3
0.2039485446,0.2831212225,0.3
0.2041677644,0.2830518064,0.3
0.2046736173,0.2828811914,0.3
0.2044852152,0.2829697363,0.3
0.2043834612,0.2827292341,0.3
0.2038072158,0.2826699252,0.3
0.2039548308,0.2826969904,0.3
0.2032639766,0.2829555385,0.3
0.2029638571,0.2831031543,0.3
0.203601934,0.2831624708,0.3
0.2038252261,0.2833968182,0.3
0.2032723867,0.2834512264,0.3
0.2032855944,0.2833006634,0.3
0.2034923524,0.2834511006,0.3
0.2039581633,0.2835793313,0.3
0.2043395643,0.2836593269,0.3
0.2045393603,0.2837507273,0.3
0.2042636279,0.283369488,0.3
0.2046431322,0.2832322838,0.3
0.2048553695,0.283369719,0.3
0.2049062893,0.2837183232,0.3
0.2052147066,0.2833466165,0.3
0.2058661339,0.2833921467,0.3
0.2059353902,0.283585245,0.3
0.2055592952,0.2836118754,0.3
0.2059211617,0.2835544973,0.3
0.2048648999,0.2834614576,0.3
0.2053789725,0.2834747686,0.3
0.2051425632,0.2834943917,0.3
0.2052451845,0.2833502354,0.3
0.2057053849,0.2834119684,0.3
0.2064737519,0.2834563482,0.3
0.2074548716,0.283425876,0.3
0.2075776344,0.2836296984,0.3
0.2072834316,0.2835579471,0.3
0.2080979628,0.2836172638,0.3
0.2075288715,0.283652324,0.3
0.2079426902,0.2836710928,0.3
0.2074178742,0.2837936449,0.3
0.2076530064,0.2837064617,0.3
0.2075424594,0.2839363413,0.3
0.2072095112,0.2839858222,0.3
0.2079900339,0.2841767641,0.3
0.2075027514,0.2841988402,0.3
0.2079620307,0.2843884131,0.3
0.2076736396,0.2844914595,0.3
0.207408748,0.2844290497,0.3
0.2072321335,0.2844107859,0.3
0.2075905165,0.2839730391,0.3
0.2078022962,0.2839755113,0.3
0.2081711968,0.284099715,0.3
0.2081296719,0.2842241432,0.3
0.2082481296,0.2842668986,0.3
0.2085926557,0.28424179,0.3
0.208707298,0.284014362,0.3
0.2084662714,0.2840156767,0.3
0.2089000706,0.2840760984,0.3
0.2091681025,0.2837343612,0.3
0.2100214053,0.283496899,0.3
0.2105281526,0.2833299863,0.3
0.2105735302,0.2831568686,0.3
0.2103299878,0.2835282435,0.3
0.2108731462,0.2835813901,0.3
0.2108373326,0.2835796156,0.3
0.2112361414,0.2836658457,0.3
0.2114325693,0.2840444907,0.3
0.2119779588,0.2841474871,0.3
0.2114052476,0.2839697372,0.3
0.2118013384,0.2838745061,0.3
0.2110069785,0.2840042203,0.3
0.2111216449,0.2842273926,0.3
0.210809233,0.2843240125,0.3
0.2107971562,0.2842300493,0.3
0.2110366604,0.2843779348,0.3
0.2110905676,0.2841821268,0.3
0.2112340249,0.2841706097,0.3
0.2105184815,0.2840970007,0.3
0.2103341079,0.2839769474,0.3
0.210666948,0.2839769355,0.3
0.2110274992,0.2839094662,0.3
0.2115269093,0.2835868767,0.3
0.2115130133,0.2835799821,0.3
0.2106941059,0.283167367,0.3
0.2112217703,0.2832270356,0.3
0.2112309599,0.2831661066,0.3
0.2114167663,0.2828683115,0.3
0.2103530373,0.283061173,0.3
0.2100043237,0.2831430836,0.3
0.2099448917,0.2831602326,0.3
0.2105324492,0.2831290762,0.3
0.2106830779,0.2829890483,0.3
0.2105412567,0.2833801904,0.3
0.2105125058,0.2835257794,0.3
0.2107805416,0.2836003387,0.3
0.2106707216,0.2835817986,0.3
0.2107891176,0.2837428691,0.3
0.210229727,0.2840646196,0.3
0.2106871667,0.2837986774,0.3
0.2112428022,0.2837459779,0.3
0.2107070811,0.2838286939,0.3
0.210640894,0.2838981375,0.3
0.2111442373,0.2840001755,0.3
0.2114769441,0.2839823515,0.3
0.212364113,0.2842719902,0.3
0.2122150031,0.2841878443,0.3
0.2127428042,0.284413754,0.3
0.2125639597,0.2843651898,0.3
0.2128152803,0.2844400553,0.3
0.2123304977,0.2841340624,0.3
0.212478053,0.2843495923,0.3
0.2134735362,0.2846923233,0.3
0.2133648911,0.2847422648,0.3
0.2134675841,0.2847548427,0.3
0.2135729107,0.2848353351,0.3
0.2132515546,0.2848129671,0.3
0.2136949683,0.2850610388,0.3
0.2134556419,0.2850463273,0.3
0.2141426781,0.284687562,0.3
0.2142050344,0.2845587495,0.3
0.214230674,0.2845196915,0.3
0.2138416224,0.2845274999,0.3
0.2143726199,0.284791237,0.3
0.2142596815,0.2846247064,0.3
0.2140441128,0.2847596704,0.3
0.2146553356,0.2848697197,0.3
0.2143966159,0.284719232,0.3
0.2141055641,0.2847787666,0.3
0.2143058418,0.2847749897,0.3
0.2149163909,0.2847144505,0.3
0.2147830892,0.2845310411,0.3
0.2139317643,0.2847312559,0.3
0.2142042194,0.2849108385,0.3
0.2135371072,0.2849409105,0.3
0.2138237881,0.2849701636,0.3
0.2134552344,0.2849362442,0.3
0.2137493157,0.2848448749,0.3
0.213816871,0.2847672456,0.3
0.2139981255,0.2848958022,0.3
0.2143702038,0.2850488754,0.3
0.2144939293,0.2848005036,0.3
0.2144176013,0.2847215115,0.3
0.2149296222,0.2849201657,0.3
0.2156905003,0.2850007617,0.3
0.2156878251,0.2850604759,0.3
0.2160629372,0.2853329465,0.3
0.2161725618,0.2852880983,0.3
0.2159141302,0.2853939792,0.3
0.216337198,0.2852596533,0.3
0.2157287382,0.2851160236,0.3
0.2165719796,0.2850862595,0.3
0.2164329288,0.2852070822,0.3
0.2160728196,0.2851600678,0.3
0.2167748731,0.2848383959,0.3
0.2173737011,0.2848972198,0.3
0.217199201,0.2847996398,0.3
0.2172095589,0.2848440102,0.3
0.2161925071,0.2847706166,0.3
0.2161264757,0.2845571288,0.3
0.2171996113,0.2847537242,0.3
0.2172942629,0.2848096192,0.3
0.2175275493,0.2848111523,0.3
0.2180318377,0.2849870088,0.3
0.2182012685,0.2850388649,0.3
0.2175521917,0.2850772791,0.3
0.217491281,0.2853081342,0.3
0.2174421609,0.2852474303,0.3
0.2173150057,0.2852686011,0.3
0.2171978995,0.284966321,0.3
0.2173145394,0.284980448,0.3
0.2172297801,0.2852821188,0.3
0.2172708082,0.2854717028,0.3
0.217622311,0.2853391839,0.3
0.2178679197,0.2853212734,0.3
0.21869249,0.2853598279,0.3
0.2187268148,0.2853329034,0.3
0.2185295886,0.2851087099,0.3
0.2186336664,0.2852725786,0.3
0.2188003037,0.285247005,0.3
0.2186858084,0.2853972357,0.3
0.2185589251,0.2853849377,0.3
0.218694777,0.2852356308,0.3
0.2188621797,0.2853129839,0.3
0.2192752879,0.2852120869,0.3
0.2193103763,0.2852615426,0.3
0.2199159154,0.2853127219,0.3
0.2193507509,0.2852835773,0.3
0.2200011784,0.2851177849,0.3
0.2198249172,0.284876899,0.3
0.2197535162,0.2848517266,0.3
0.219724934,0.2850319639,0.3
0.2200942399,0.2849969289,0.3
0.2198239704,0.2848560353,0.3
0.2204217846,0.2845283931,0.3
0.2203953841,0.284623713,0.3
0.220382185,0.2846368269,0.3
0.2203845651,0.2847813347,0.3
0.2203464511,0.2847190051,0.3
0.2205105651,0.2847932038,0.3
0.2204209222,0.2849132957,0.3
0.2202693013,0.2848023581,0.3
0.2200241629,0.2851098863,0.3
0.2198093079,0.285122142,0.3
0.2196722231,0.2851278778,0.3
0.2200564137,0.2850258959,0.3
0.219980915,0.2850689145,0.3
0.2201742524,0.2851847493,0.3
0.2196476236,0.2852343305,0.3
0.2191553299,0.2852640227,0.3
0.2189862731,0.28528429,0.3
0.2193413932,0.2852195384,0.3
0.2189004193,0.2849577927,0.3
0.2193745029,0.2850746384,0.3
0.2190859568,0.2848699179,0.3
0.2188277269,0.2848597972,0.3
0.2192140427,0.2848758107,0.3
0.2193675795,0.2845635911,0.3
0.2191608663,0.284659187,0.3
0.2195411003,0.2848957169,0.3
0.2195749302,0.2849553256,0.3
0.2195311102,0.2850358454,0.3
0.2193707143,0.2850605305,0.3
0.2191977031,0.2852380449,0.3
0.218975421,0.2852171867,0.3
0.2193212635,0.2852959043,0.3
0.219170958,0.2855513527,0.3
0.21944304,0.2856696111,0.3
0.2190524458,0.2856001981,0.3
0.21926137,0.2857221042,0.3
0.2193196826,0.2853946915,0.3
0.2195387616,0.2854496902,0.3
0.2199290248,0.2852287607,0.3
0.2199999625,0.2853499584,0.3
0.2204255758,0.2851887181,0.3
0.2208021422,0.2850740451,0.3
0.2204125748,0.2851466393,0.3
0.2202296853,0.2849225087,0.3
0.2203244684,0.2849634942,0.3
0.2202947949,0.2850652629,0.3
0.2203449506,0.2849834241,0.3
0.2205694452,0.2850627073,0.3
0.2204329358,0.2850536106,0.3
0.2210161457,0.2850795764,0.3
0.220786607,0.2850890994,0.3
0.2209015055,0.2850582855,0.3
0.22088207,0.2850698959,0.3
0.2213081497,0.2851991059,0.3
0.2211949803,0.2851695269,0.3
0.2214128751,0.2852834246,0.3
0.2215745441,0.2854065315,0.3
0.2214595417,0.2853233791,0.3
0.2213411867,0.2855017206,0.3
0.2218946238,0.2854133322,0.3
0.2224767893,0.285336431,0.3
0.222969625,0.2852721723,0.3
0.223230689,0.2853962464,0.3
0.2233690108,0.2854977687,0.3
0.2235278707,0.2855410241,0.3
0.2237005229,0.2854789671,0.3
0.2236842427,0.2855228025,0.3
0.2240235356,0.2854221461,0.3
0.2239138804,0.2853422112,0.3
0.2241300505,0.2854301019,0.3
0.2238409111,0.2853478019,0.3
0.2240694072,0.2855353602,0.3
0.2239757576,0.2855651872,0.3
0.2246601566,0.2856494257,0.3
0.2242844218,0.2857203187,0.3
0.2245197481,0.2857170809,0.3
0.224866474,0.2857007078,0.3
0.2247742331,0.2857344556,0.3
0.2249278103,0.285477911,0.3
0.2245931608,0.2854303802,0.3
0.224411131,0.2855668979,0.3
0.2243790136,0.2855631265,0.3
0.2246658717,0.285571527,0.3
0.224323754,0.2856361403,0.3
0.2249284669,0.2854627512,0.3
0.2246356719,0.2854379794,0.3
0.2248853707,0.2855578715,0.3
0.224983284,0.2855495601,0.3
0.2254242891,0.2857201926,0.3
0.2259376794,0.2856988797,0.3
0.2257321182,0.2858656548,0.3
0.2257067053,0.2859152364,0.3
0.225363869,0.2860309822,0.3
0.2253001116,0.2861802303,0.3
0.2259672309,0.2862611798,0.3
0.2261168522,0.2862525597,0.3
0.2262745893,0.2861086153,0.3
0.226409624,0.2860859377,0.3
0.22608212,0.2860038761,0.3
0.225875708,0.2860687743,0.3
0.2264717556,0.2862146241,0.3
0.226672698,0.2861506786,0.3
0.2260413489,0.2860083603,0.3
0.2264483994,0.2860719011,0.3
0.2262450945,0.2860733589,0.3
0.2261498568,0.2861368608,0.3
0.2263406934,0.2859951128,0.3
0.226475945,0.2860449963,0.3
0.2261848537,0.2859246478,0.3
0.2266947293,0.2859703643,0.3
0.2271180534,0.2858207412,0.3
0.2273172597,0.2857850119,0.3
0.2276885829,0.2857382826,0.3
0.2279510409,0.2856143289,0.3
0.228551944,0.285532835,0.3
0.2284103535,0.285425268,0.3
0.2283918204,0.2856384164,0.3
0.2283357303,0.2856404975,0.3
0.2278026314,0.2856595323,0.3
0.2275612513,0.2854474018,0.3
0.2277006702,0.2854854646,0.3
0.2275104989,0.285504717,0.3
0.2280472791,0.2856921409,0.3
0.2279252473,0.2856783865,0.3
0.227983692,0.2856448084,0.3
0.2277546565,0.285497709,0.3
0.2269709291,0.2853733769,0.3
0.2267948181,0.2853969914,0.3
0.226717004,0.2854971248,0.3
0.2265159822,0.2854273787,0.3
0.2266168527,0.2854743695,0.3
0.2267372365,0.2852768764,0.3
0.2266821804,0.2853952784,0.3
0.2267401676,0.2853353919,0.3
0.2269596458,0.2854551048,0.3
0.2269876915,0.2853989574,0.3
0.2270110656,0.2854207403,0.3
0.22652166,0.2853754164,0.3
0.2264572197,0.2853122215,0.3
0.2262784661,0.2853057344,0.3
