eGreedy time,Softmax time,Arm 2 mean
1.0672920714,1.0987708184,1.1
1.0672856243,1.0987412502,1.1
1.0672901724,1.0987349803,1.1
1.0673313313,1.0987651431,1.1
1.067367642,1.0988122705,1.1
1.0675033776,1.0987922058,1.1
1.0675026715,1.0988274687,1.1
1.0674257212,1.0988065605,1.1
1.0674336993,1.098852848,1.1
1.0675344831,1.0988291738,1.1
1.067487571,1.0988239887,1.1
1.0674287302,1.0987652961,1.1
1.0674318388,1.0987407286,1.1
1.0674170556,1.0987437166,1.1
1.0673267022,1.0987430554,1.1
1.0673365864,1.0987019982,1.1
1.0673227035,1.0986926789,1.1
1.0673617995,1.098710396,1.1
1.0674298474,1.0987724116,1.1
1.0673900947,1.0987905895,1.1
1.0674359639,1.0988162527,1.1
1.0674746166,1.0988181935,1.1
1.0675291453,1.098883695,1.1
1.0675087905,1.0988584714,1.1
1.0675180516,1.0987876925,1.1
1.0674332252,1.0988114983,1.1
1.0674279047,1.0988304443,1.1
1.0674680415,1.0987866942,1.1
1.067532573,1.0987606687,1.1
1.067581754,1.0987672602,1.1
1.0675798231,1.0987470658,1.1
1.0675595569,1.0987318253,1.1
1.0675851945,1.0987398678,1.1
1.0675247678,1.0986891915,1.1
1.0674791277,1.0986407518,1.1
1.0674669111,1.0986775938,1.1
1.067438392,1.0987281682,1.1
1.0674456834,1.0987314881,1.1
1.0675472882,1.0987629244,1.1
1.0676001531,1.0987458417,1.1
1.0675787563,1.0987642166,1.1
1.0675997453,1.0988309815,1.1
1.0675945809,1.0988194484,1.1
1.0676344428,1.098841127,1.1
1.0675817465,1.0988250431,1.1
1.0677128891,1.0988518619,1.1
1.0678063303,1.0988805212,1.1
1.067821378,1.0988015345,1.1
1.0678592732,1.0988328636,1.1
1.0679111135,1.0988225299,1.1
1.0679708933,1.0987817999,1.1
1.0679296219,1.0987833695,1.1
1.0680270169,1.098772406,1.1
1.0681091707,1.0987418606,1.1
1.0680758092,1.0987053416,1.1
1.0680769835,1.0987450718,1.1
1.0681509753,1.0987596527,1.1
1.0682071101,1.0987434914,1.1
1.0682060965,1.0987076866,1.1
1.0682658428,1.0987308802,1.1
1.0682752765,1.0987580784,1.1
1.0683209896,1.0987575765,1.1
1.0683082034,1.0987368755,1.1
1.0683555556,1.0987184908,1.1
1.0684176562,1.0987414649,1.1
1.0684161892,1.0987211697,1.1
1.0685855095,1.0987861177,1.1
1.068650262,1.0987873709,1.1
1.0686147534,1.098789781,1.1
1.0686697304,1.0987898069,1.1
1.0686299846,1.0988233335,1.1
1.0686473603,1.098828525,1.1
1.0685585714,1.0987802512,1.1
1.0685953673,1.0988285526,1.1
1.0688244613,1.0988424386,1.1
1.0688004282,1.0988401405,1.1
1.0688553557,1.0988430694,1.1
1.0688945366,1.0988291665,1.1
1.0688859637,1.0988265243,1.1
1.0689432171,1.0988658313,1.1
1.0689464393,1.0989104721,1.1
1.0690132952,1.0989402996,1.1
1.0690078758,1.0989397517,1.1
1.0689605192,1.0989712607,1.1
1.0690130983,1.0989606904,1.1
1.0691383285,1.0989288877,1.1
1.0692136676,1.0989137754,1.1
1.0692505355,1.0989585502,1.1
1.0692680031,1.0989945044,1.1
1.0693536433,1.0990198151,1.1
1.0692461753,1.0990335429,1.1
1.0693580518,1.099015269,1.1
1.0693639875,1.0990537006,1.1
1.0693261596,1.099094581,1.1
1.0693482222,1.0990953628,1.1
1.0694667027,1.0990215034,1.1
1.0695479293,1.0989661677,1.1
1.0694701187,1.0989860102,1.1
1.0694717239,1.0990260982,1.1
1.0695070893,1.0990484119,1.1
1.069505301,1.0990374044,1.1
1.0694105864,1.099020214,1.1
1.0694254677,1.0990534169,1.1
1.0695686215,1.099091073,1.1
1.0694669624,1.0990941584,1.1
1.0694341289,1.0990553116,1.1
1.0694570976,1.0990324877,1.1
1.0695460228,1.0990723119,1.1
1.0696222491,1.0990072673,1.1
1.0697045922,1.0990000315,1.1
1.069608537,1.0990100848,1.1
1.069612648,1.0990203894,1.1
1.0696589225,1.0990092818,1.1
1.0697412749,1.099010276,1.1
1.0697415965,1.0989984655,1.1
1.0697494538,1.0990569854,1.1
1.0697329994,1.0990565579,1.1
1.0697053534,1.0990605504,1.1
1.0697837198,1.0990865379,1.1
1.0698339954,1.0990549183,1.1
1.069901453,1.0990823779,1.1
1.069825436,1.099056468,1.1
1.0698558218,1.0990679158,1.1
1.0699651086,1.0991089077,1.1
1.0699932428,1.0990947754,1.1
1.0699437711,1.0990879925,1.1
1.0698594142,1.0991244056,1.1
1.0698071156,1.0990679156,1.1
1.0697079158,1.0990473567,1.1
1.0696897213,1.0990832861,1.1
1.0697588219,1.0990967816,1.1
1.0697999221,1.0990556242,1.1
1.0698545656,1.0990497942,1.1
1.069894685,1.0989905026,1.1
1.0697542533,1.0990275937,1.1
1.069865452,1.0990798697,1.1
1.0698876212,1.0990927678,1.1
1.0699482595,1.0991072063,1.1
1.070056521,1.099120455,1.1
1.0700526588,1.0990543486,1.1
1.0700420997,1.09909082,1.1
1.0700731365,1.0990717538,1.1
1.070096919,1.0990473396,1.1
1.0701518363,1.0990823275,1.1
1.0701741643,1.0990911773,1.1
1.0701248882,1.0990977447,1.1
1.070224286,1.0991169981,1.1
1.0701653175,1.0990954741,1.1
1.0701433795,1.0991005039,1.1
1.0701479155,1.0990774041,1.1
1.0701628394,1.0990380056,1.1
1.0700639424,1.0990636014,1.1
1.0700853944,1.0990610732,1.1
1.0701238838,1.0990107673,1.1
1.0700260056,1.0989935892,1.1
1.0700265794,1.0989375527,1.1
1.069995648,1.0989198036,1.1
1.0700218389,1.0988664742,1.1
1.0700534435,1.0988733188,1.1
1.070122924,1.0988975849,1.1
1.0701362467,1.0988726488,1.1
1.0701154304,1.0989648975,1.1
1.0701773801,1.0989545423,1.1
1.0702415714,1.0990436435,1.1
1.0703012754,1.0990506565,1.1
1.0703288151,1.0990547033,1.1
1.0703059552,1.0990565187,1.1
1.0702987912,1.0990678621,1.1
1.0704201241,1.0991319402,1.1
1.0704205981,1.099089319,1.1
1.0705121369,1.0990464257,1.1
1.0705508247,1.0990357724,1.1
1.0705414016,1.0990514042,1.1
1.0705071914,1.0990342319,1.1
1.0705671555,1.0990413867,1.1
1.0705327134,1.0990318148,1.1
1.070460648,1.0990098313,1.1
1.0705592712,1.0990003193,1.1
1.0706835528,1.0989712166,1.1
1.0705971116,1.0989418231,1.1
1.0705806085,1.0989357494,1.1
1.0705753011,1.0989315044,1.1
1.07057213,1.0988889135,1.1
1.0705712593,1.0988966646,1.1
1.0705662705,1.098842547,1.1
1.0706046808,1.0988444402,1.1
1.0706450376,1.0988573742,1.1
1.0706588878,1.0988585052,1.1
1.0708126517,1.0988844594,1.1
1.0709381609,1.0988676349,1.1
1.0710388313,1.0988588457,1.1
1.0710478985,1.0988788063,1.1
1.0710630107,1.0988613888,1.1
1.0711078202,1.0988556371,1.1
1.0711316553,1.0988700041,1.1
1.0712135033,1.0988978829,1.1
1.071101472,1.0988735074,1.1
1.0710154453,1.0988396874,1.1
1.0710444806,1.0988152437,1.1
1.0710722168,1.0987485907,1.1
1.0710943672,1.0987321177,1.1
1.0711332982,1.0987007617,1.1
1.0711694165,1.0987484492,1.1
1.0712485345,1.0987873171,1.1
1.0712605958,1.09884445,1.1
1.0712377027,1.0988465123,1.1
1.0712876276,1.0987760265,1.1
1.071279688,1.0987482903,1.1
1.0712329156,1.0987438188,1.1
1.0713030923,1.0987609294,1.1
1.0713084658,1.09873439,1.1
1.0712272397,1.0987338628,1.1
1.0712477927,1.0987913958,1.1
1.0712113208,1.0988156359,1.1
1.0712308592,1.0988375397,1.1
1.0711852429,1.0988157093,1.1
1.0711848913,1.0988352454,1.1
1.0711647671,1.0988352454,1.1
