eGreedy time,Softmax time,Arm 1 mean
1.251247897,1.2976816073,1.3
1.2510870608,1.2976471143,1.3
1.251194174,1.2976205086,1.3
1.2511580836,1.2976249899,1.3
1.2511650529,1.2976088787,1.3
1.2511123876,1.2976357851,1.3
1.2511269652,1.2976620895,1.3
1.251215851,1.2977417591,1.3
1.2512130389,1.2977946047,1.3
1.2511920949,1.2977207016,1.3
1.2510429558,1.2977933506,1.3
1.2510825303,1.2978468572,1.3
1.2511170298,1.2978226293,1.3
1.2511555241,1.297783152,1.3
1.2511248645,1.2977578169,1.3
1.25110681,1.2977278165,1.3
1.2511297981,1.2976561317,1.3
1.2511775669,1.2976945296,1.3
1.2513069655,1.2976578569,1.3
1.2513924307,1.2976559215,1.3
1.2514160268,1.2976009541,1.3
1.2515259058,1.2975855772,1.3
1.251440271,1.297575935,1.3
1.2515383996,1.2975752824,1.3
1.2514908915,1.2975866685,1.3
1.251545534,1.2976273877,1.3
1.2516717392,1.2976193101,1.3
1.2517184556,1.2977661405,1.3
1.2516395673,1.2978164843,1.3
1.2516899124,1.2978304297,1.3
1.2515791909,1.2978363169,1.3
1.251582802,1.2977548417,1.3
1.2516173094,1.2977711788,1.3
1.2516714651,1.2977610481,1.3
1.2516973256,1.2976687085,1.3
1.2517378417,1.2977601517,1.3
1.2518118152,1.2976798476,1.3
1.2519096128,1.2976909702,1.3
1.2519312707,1.2976958804,1.3
1.2520285404,1.2977531457,1.3
1.2520168059,1.2977398768,1.3
1.2520528643,1.2977831299,1.3
1.2520715534,1.2977786611,1.3
1.2521403773,1.2978173447,1.3
1.2522216833,1.2978636055,1.3
1.252207464,1.2978832391,1.3
1.2521788435,1.2978509494,1.3
1.2520631373,1.2978181493,1.3
1.2520010188,1.2978103098,1.3
1.252059404,1.2977771733,1.3
1.2520441555,1.2978584279,1.3
1.2520558771,1.2978989122,1.3
1.2521874881,1.2979020507,1.3
1.2521289263,1.2978944336,1.3
1.2522018775,1.2978462982,1.3
1.2522810986,1.2977910525,1.3
1.252427353,1.2978523267,1.3
1.2524943071,1.2978205207,1.3
1.2524852164,1.2978322583,1.3
1.2524776207,1.2978324036,1.3
1.2524933962,1.2978653149,1.3
1.2524008281,1.2978697393,1.3
1.2523960557,1.2979458829,1.3
1.2523871795,1.2979052324,1.3
1.2524235601,1.2979232196,1.3
1.2524490504,1.2978818641,1.3
1.2525909499,1.2977591035,1.3
1.2527630713,1.2977618474,1.3
1.2527494054,1.2977934128,1.3
1.2528339186,1.2978072253,1.3
1.2529887608,1.2977798494,1.3
1.2531296579,1.2977974361,1.3
1.2531457328,1.2978289126,1.3
1.253205683,1.2978394593,1.3
1.253219017,1.2978328642,1.3
1.2532072486,1.29782177,1.3
1.2531900695,1.2977841254,1.3
1.2532908916,1.2978027021,1.3
1.2533633301,1.2978718402,1.3
1.2534469876,1.2978678946,1.3
1.2534094195,1.2978832797,1.3
1.2534666491,1.2979178163,1.3
1.2535827403,1.297855211,1.3
1.2537006161,1.2979524204,1.3
1.2536406545,1.2979003809,1.3
1.2537050384,1.2979292325,1.3
1.2536037488,1.297916625,1.3
1.2535720757,1.2978584242,1.3
1.2535887133,1.297927651,1.3
1.253580817,1.2979883946,1.3
1.2535673671,1.2979999994,1.3
1.2535943743,1.2980299394,1.3
1.2536351367,1.2980744368,1.3
1.2536882986,1.2981118793,1.3
1.2537553142,1.2980379474,1.3
1.2538781436,1.2980085263,1.3
1.2538965049,1.2979761399,1.3
1.2537608507,1.297990257,1.3
1.2537412686,1.2979964964,1.3
1.2537217618,1.2980619083,1.3
1.2537615673,1.2981116181,1.3
1.2538105405,1.2982037023,1.3
1.2538241918,1.2982007938,1.3
1.2538330068,1.298274363,1.3
1.2538763971,1.2983178029,1.3
1.2538378413,1.2983381158,1.3
1.2538013944,1.2983865176,1.3
1.2538981009,1.2985089227,1.3
1.2540675669,1.2985003043,1.3
1.2540103474,1.2985725733,1.3
1.2540704258,1.2985084098,1.3
1.2541467122,1.2984307844,1.3
1.2542122626,1.2984244411,1.3
1.2542886842,1.2984508045,1.3
1.2543100729,1.2984865001,1.3
1.2544857552,1.2985433931,1.3
1.2543880161,1.2985382934,1.3
1.2544816512,1.298540723,1.3
1.2544394693,1.2985692521,1.3
1.2544807598,1.298611385,1.3
1.2543507744,1.2986134655,1.3
1.2544458336,1.2985527134,1.3
1.2545205173,1.2985986323,1.3
1.254591245,1.2985248701,1.3
1.2546914217,1.2985120759,1.3
1.2547018707,1.298452797,1.3
1.2547559772,1.298517071,1.3
1.2547865046,1.2985404669,1.3
1.2548608892,1.2985546098,1.3
1.2549855717,1.2985480213,1.3
1.2549404644,1.2985648377,1.3
1.2549624568,1.2985658243,1.3
1.2550697632,1.2986033809,1.3
1.2549519456,1.298535487,1.3
1.2549762374,1.2985699905,1.3
1.2550262686,1.2985712812,1.3
1.2550221555,1.2986049478,1.3
1.2550737659,1.2985662824,1.3
1.2550393773,1.2986175109,1.3
1.2551892421,1.2986264127,1.3
1.2551457949,1.2985872663,1.3
1.2551326041,1.2985766059,1.3
1.255196385,1.2986077931,1.3
1.2552533053,1.2986667141,1.3
1.2552564867,1.2986986109,1.3
1.2553022322,1.2987065004,1.3
1.2552773875,1.2986228917,1.3
1.2552780211,1.2985845357,1.3
1.2552980557,1.2986092314,1.3
1.2552802319,1.2985745592,1.3
1.2553015982,1.2985469927,1.3
1.2553655121,1.2985168067,1.3
1.2553451049,1.2984983858,1.3
1.2553190482,1.2984389928,1.3
1.2553726692,1.2984127842,1.3
1.2553944188,1.2984121078,1.3
1.2554473499,1.2983621964,1.3
1.2554358544,1.2984391709,1.3
1.2555259673,1.2984443988,1.3
1.2556455612,1.2985079607,1.3
1.2557048857,1.2985121579,1.3
1.2556651901,1.2985853931,1.3
1.2558010514,1.2986516802,1.3
1.2557630443,1.2985248159,1.3
1.2557793168,1.298501001,1.3
1.2559674578,1.29841107,1.3
1.2560163723,1.2984698009,1.3
1.255949618,1.2984283791,1.3
1.2560222853,1.2983636404,1.3
1.2560691986,1.2983493034,1.3
1.2560596803,1.2983163961,1.3
1.256130907,1.2983318033,1.3
1.2562645163,1.2983226205,1.3
1.2563315407,1.2983313381,1.3
1.2562574119,1.298329712,1.3
1.256302304,1.298359176,1.3
1.2561532034,1.2983579134,1.3
1.2562693738,1.2984574272,1.3
1.256360828,1.29845715,1.3
1.2563574463,1.2985027007,1.3
1.2563271235,1.2985464984,1.3
1.2564110419,1.2984861787,1.3
1.2565626377,1.2985358156,1.3
1.2565970144,1.2985845243,1.3
1.2566829935,1.2986997423,1.3
1.2566432321,1.2986644366,1.3
1.2567293546,1.2986343253,1.3
1.2566269388,1.2986405138,1.3
1.2567433272,1.2986276099,1.3
1.2568809732,1.2986624661,1.3
1.2568651239,1.2986502533,1.3
1.256868378,1.2985720075,1.3
1.256849702,1.298523409,1.3
1.2569824709,1.2984787808,1.3
1.2570213956,1.2985216765,1.3
1.2570108394,1.2985269074,1.3
1.2569675051,1.2985341427,1.3
1.2570939011,1.2985103655,1.3
1.2570919634,1.2985656362,1.3
1.2571827029,1.2985463689,1.3
1.2572940021,1.2985217966,1.3
1.2573193098,1.2985054178,1.3
1.2574228963,1.2984534039,1.3
1.2574150888,1.29838805,1.3
1.2575273663,1.2983673916,1.3
1.2575218035,1.2983133059,1.3
1.2575518764,1.2983077367,1.3
1.2575702399,1.2983559505,1.3
1.2575512607,1.2983424154,1.3
1.2576194273,1.298341961,1.3
1.2576561373,1.2983250121,1.3
1.2575992389,1.2983622975,1.3
1.2577617191,1.2983563614,1.3
1.257771409,1.298411442,1.3
1.2577057801,1.298440845,1.3
1.2577176847,1.298440845,1.3
